# Time, Accum (s), Scatter (V), Current (V), Sample (V), Ref. (V), Temp (V), Sheath (sccm), Diff. (V), Box (K), Purge (sccm), Pres. (kPa), Aux. (V), Flow (sccm), Number conc at bin: 59 in time range: 36347-64766, Mass conc at bin: 59 in time range: 36347-64766, Average # conc in time range: 36347-64766, Average mass conc in time range: 36347-64766, Peak Size in time range: 36347-64766, Peak Value in time range: 36347-64766, Summed number concentration: 36347-64766, unimplemented, unimplemented, unimplemented, unimplemented, unimplemented, amplitude_m0, mu_m0, sigma_m0, offset, 
36365.7,1,2.149,1.059,41.743,1.908,1.241,754.078,4.095,289.864,0,102.876,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36366.7,1,2.135,1.059,38.915,1.899,1.241,757.364,4.095,289.882,0,102.909,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36367.7,1,2.136,1.059,37.926,1.901,1.24,759.086,4.095,289.864,0,102.901,0,0,nan,0.0118354,14.488,0.0120576,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36368.7,1,2.199,1.06,37.57,1.963,1.24,760.495,4.095,289.899,0,102.795,0,0,nan,0.0159485,44.8066,0.0546522,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36369.7,1,2.232,1.059,37.404,1.964,1.241,760.914,4.095,289.934,0,102.846,0,0,nan,0.0160132,60.5757,0.332597,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36370.7,1,2.171,1.06,37.451,1.924,1.241,760.081,4.095,289.899,0,102.83,0,0,nan,0.0319874,67.1852,0.565506,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36371.7,1,2.196,1.059,37.595,1.93,1.242,760.288,4.095,289.899,0,103.053,0,0,nan,0.0278214,66.7785,0.555298,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36372.7,1,2.185,1.059,37.464,1.934,1.242,760.809,4.095,289.916,0,102.893,0,0,nan,0.0279638,74.2213,0.288506,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36373.7,1,2.194,1.059,37.634,1.94,1.242,761.177,4.095,289.899,0,102.925,0,0,nan,0.0238519,56.6178,0.607488,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36374.7,1,2.256,1.058,37.444,1.946,1.243,760.186,4.095,289.864,0,102.882,0,0,nan,0.0439634,60.4754,0.278303,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36375.7,1,2.19,1.059,37.441,1.937,1.243,760.548,4.095,289.864,0,102.806,0,0,nan,0.00799989,43.6149,0.17142,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36376.7,1,2.174,1.061,37.558,1.92,1.242,760.966,4.095,289.882,0,102.868,0,0,nan,0.00797065,31.9351,0.0482602,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36377.7,1,2.148,1.06,37.503,1.905,1.243,761.179,4.095,289.864,0,102.817,0,0,nan,0.0119787,20.8811,0.224277,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36378.7,1,2.136,1.059,37.659,1.898,1.243,760.027,4.095,289.882,0,102.917,0,0,nan,0.015891,22.9919,0.0344783,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36379.7,1,2.157,1.059,37.543,1.913,1.244,760.234,4.095,289.864,0,103.015,0,0,nan,0.00796197,16.3936,0.0213622,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36380.7,1,2.189,1.058,37.461,1.932,1.244,760.602,4.095,289.847,0,102.92,0,0,nan,0.00399315,19.5513,0.0195586,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36381.7,1,2.21,1.06,37.523,1.95,1.244,761.022,4.095,289.83,0,102.909,0,0,nan,0.00797348,13.752,0.0147024,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36382.7,1,2.213,1.06,37.511,1.951,1.243,760.39,4.095,289.812,0,103.001,0,0,nan,0.00398421,11.0802,0.00775047,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36383.7,1,2.203,1.059,37.375,1.943,1.243,760.184,4.095,289.812,0,102.922,0,0,nan,0,8.45806,0.0342292,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36384.7,1,2.189,1.058,37.622,1.932,1.244,760.236,4.095,289.777,0,102.925,0,0,nan,0,5.75141,0.00632143,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36385.7,1,2.18,1.06,37.523,1.926,1.244,761.018,4.095,289.777,0,102.912,0,0,nan,0,7.98821,0.00889225,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36386.7,1,2.209,1.059,37.548,1.937,1.245,760.915,4.095,289.691,0,102.974,0,0,nan,0,3.54237,0.194929,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36387.7,1,2.205,1.06,37.567,1.945,1.245,759.924,4.095,289.725,0,102.849,0,0,nan,0.0079659,3.98532,0.00459469,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36388.7,1,2.209,1.06,37.58,1.949,1.244,760.234,4.095,289.725,0,102.903,0,0,nan,0,3.5451,0.0099326,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36389.7,1,2.21,1.06,37.622,1.948,1.244,760.914,4.095,289.691,0,102.928,0,0,nan,0,2.65506,0.00537399,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36390.7,1,2.209,1.059,37.609,1.949,1.244,760.76,4.095,289.691,0,102.979,0,0,nan,0,3.09566,0.0018569,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36391.7,1,2.212,1.059,37.703,1.95,1.245,760.39,4.095,289.639,0,102.971,0,0,nan,0.0039627,0.881396,0.000294671,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36392.7,1,2.2,1.06,37.642,1.941,1.246,759.923,4.095,289.691,0,102.966,0,0,nan,0.00397003,1.32469,0.000141233,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36393.7,1,2.194,1.059,37.619,1.935,1.246,760.498,4.095,289.552,0,102.803,0,0,nan,0.0079537,1.76653,0.000447224,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36394.7,1,2.203,1.059,37.681,1.943,1.246,760.495,4.095,289.552,0,103.042,0,0,nan,0.00792219,3.52541,0.001229,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36395.7,1,2.212,1.058,37.6,1.95,1.246,761.074,4.095,289.534,0,102.884,0,0,nan,0,2.21235,0.00326624,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36396.7,1,2.217,1.059,37.575,1.953,1.245,760.287,4.095,289.517,0,102.912,0,0,nan,0,0.442864,9.70724e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36397.7,1,2.221,1.059,37.634,1.959,1.245,760.079,4.095,289.517,0,102.996,0,0,nan,0,0.441734,0.00176075,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36398.7,1,2.237,1.059,37.723,1.96,1.246,759.819,4.095,289.517,0,102.884,0,0,nan,0,1.32366,0.0441276,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36399.7,1,2.224,1.059,37.694,1.959,1.246,760.705,4.095,289.448,0,102.958,0,0,nan,0,1.3232,0.0024133,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36400.7,1,2.222,1.058,37.78,1.956,1.248,760.76,4.095,289.465,0,103.023,0,0,nan,0,1.75969,0.00146104,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36401.7,1,2.218,1.06,37.815,1.954,1.246,759.974,4.095,289.43,0,103.012,0,0,nan,0.00394655,1.75495,0.00139801,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36402.7,1,2.211,1.059,37.8,1.95,1.246,760.34,4.095,289.413,0,102.86,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36403.7,1,2.21,1.059,37.797,1.946,1.246,760.132,4.095,289.396,0,102.746,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36404.7,1,2.201,1.059,37.906,1.94,1.247,760.704,4.095,289.361,0,103.034,0,0,nan,0,0.875188,0.0033149,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36405.8,1,2.204,1.06,37.928,1.942,1.245,760.812,4.095,289.344,0,102.803,0,0,nan,0.00394162,0.437332,3.98143e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36406.7,1,2.189,1.06,37.812,1.929,1.245,760.13,4.095,289.344,0,102.792,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36407.7,1,2.186,1.059,37.958,1.93,1.247,760.131,4.095,289.361,0,102.966,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36408.7,1,2.181,1.06,37.941,1.924,1.246,760.132,4.095,289.344,0,102.884,0,0,nan,0.00393716,1.31257,0.000674222,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36409.7,1,2.175,1.059,38.02,1.92,1.248,760.286,4.095,289.361,0,103.14,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36410.7,1,2.17,1.059,38.074,1.915,1.247,760.813,4.095,289.309,0,102.798,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36411.7,1,2.176,1.06,37.911,1.922,1.247,759.972,4.095,289.378,0,102.879,0,0,nan,0.00394093,0.437257,3.98074e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36412.7,1,2.174,1.06,37.916,1.919,1.248,759.662,4.095,289.378,0,102.898,0,0,nan,0.00393969,0.87444,0.000251242,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36413.7,1,2.179,1.059,37.847,1.923,1.247,760.078,4.095,289.396,0,102.762,0,0,nan,0.00395234,0.878505,0.000400422,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36414.7,1,2.178,1.06,37.921,1.921,1.247,760.392,4.095,289.413,0,102.922,0,0,nan,0.00393872,0.437011,3.97851e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36415.7,1,2.176,1.06,38,1.921,1.247,760.393,4.095,289.465,0,102.96,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36416.7,1,2.178,1.06,38.012,1.921,1.247,760.811,4.095,289.5,0,102.827,0,0,nan,0.00393411,1.31196,0.00353924,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36417.7,1,2.175,1.059,37.946,1.921,1.248,759.61,4.095,289.482,0,102.912,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36418.7,1,2.179,1.06,38.022,1.922,1.247,760.026,4.095,289.482,0,102.884,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36419.7,1,2.184,1.06,38.119,1.926,1.248,760.079,4.095,289.465,0,103.007,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36420.7,1,2.18,1.059,37.99,1.923,1.249,760.6,4.095,289.396,0,102.96,0,0,nan,0.00392989,0.436031,3.96958e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36421.7,1,2.181,1.059,37.973,1.924,1.247,760.5,4.095,289.448,0,102.838,0,0,nan,0.00393702,0.874376,0.000647185,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36422.7,1,2.183,1.059,38.114,1.925,1.248,760.442,4.095,289.465,0,102.787,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36423.7,1,2.188,1.059,38.092,1.928,1.247,759.871,4.095,289.482,0,102.868,0,0,nan,0.00392404,1.30964,0.000725616,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36424.7,1,2.186,1.059,38.106,1.929,1.248,760.129,4.095,289.448,0,102.827,0,0,nan,0,0.436363,0.000788501,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36425.7,1,2.194,1.059,38.227,1.932,1.248,759.818,4.095,289.5,0,102.944,0,0,nan,0.00390753,2.60558,0.00177769,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36426.7,1,2.189,1.059,38.005,1.93,1.248,760.443,4.095,289.517,0,102.792,0,0,nan,0,1.75394,0.000633865,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36427.7,1,2.193,1.06,38.096,1.932,1.247,760.186,4.095,289.465,0,102.969,0,0,nan,0.00391955,2.17933,0.0136579,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36428.7,1,2.192,1.058,38.257,1.932,1.249,760.391,4.095,289.482,0,102.985,0,0,nan,0,0.86772,0.000990723,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36429.7,1,2.196,1.06,38.089,1.936,1.247,759.766,4.095,289.482,0,102.849,0,0,nan,0.00392507,1.31148,0.000167735,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36430.7,1,2.2,1.059,38.171,1.937,1.248,759.973,4.095,289.482,0,102.884,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36431.7,1,2.193,1.061,38.173,1.933,1.247,759.766,4.095,289.5,0,102.89,0,0,nan,0,0.435745,0.000192939,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36432.7,1,2.202,1.06,38.163,1.939,1.247,760.182,4.095,289.482,0,102.817,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36433.7,1,2.2,1.06,38.178,1.936,1.247,760.289,4.095,289.482,0,102.865,0,0,nan,0,0.43503,0.000506592,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36434.7,1,2.202,1.059,38.089,1.938,1.249,760.288,4.095,289.517,0,102.895,0,0,nan,0.00392379,0.435354,3.96342e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36435.7,1,2.192,1.06,38.326,1.93,1.247,759.765,4.095,289.465,0,102.773,0,0,nan,0.00390345,0.433098,3.94288e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36436.7,1,2.194,1.06,38.267,1.934,1.247,759.766,4.095,289.448,0,103.066,0,0,nan,0,0.434356,0.000123963,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36437.7,1,2.196,1.06,38.279,1.934,1.248,759.921,4.095,289.534,0,102.806,0,0,nan,0,0.434945,0.000192585,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36438.7,1,2.196,1.059,38.178,1.934,1.248,759.923,4.095,289.569,0,102.969,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36439.7,1,2.202,1.059,38.257,1.938,1.249,759.921,4.095,289.534,0,102.863,0,0,nan,0.003908,0.868778,0.000428772,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36440.7,1,2.201,1.059,38.198,1.938,1.249,760.29,4.095,289.482,0,102.963,0,0,nan,0.00390954,0.433773,3.94903e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36441.7,1,2.203,1.06,38.208,1.94,1.248,760.391,4.095,289.517,0,102.792,0,0,nan,0.00391549,0.434433,3.95504e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36442.7,1,2.214,1.06,38.307,1.947,1.248,759.765,4.095,289.552,0,103.015,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36443.7,1,2.212,1.06,38.408,1.948,1.249,759.766,4.095,289.517,0,102.771,0,0,nan,0.00779179,0.864519,7.8705e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36444.7,1,2.217,1.058,38.443,1.951,1.248,759.869,4.095,289.534,0,102.86,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36445.7,1,2.213,1.06,38.272,1.948,1.248,759.713,4.095,289.534,0,102.724,0,0,nan,0.00391176,0.43402,3.95127e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36446.7,1,2.221,1.06,38.299,1.955,1.248,760.129,4.095,289.482,0,102.906,0,0,nan,0.00390139,0.432869,3.94079e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36447.7,1,2.217,1.059,38.398,1.95,1.249,759.924,4.095,289.465,0,102.928,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36448.7,1,2.215,1.06,38.415,1.949,1.249,760.288,4.095,289.517,0,102.971,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36449.7,1,2.21,1.059,38.418,1.945,1.25,759.764,4.095,289.5,0,103.001,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36450.7,1,2.211,1.058,38.415,1.945,1.249,759.557,4.095,289.517,0,102.849,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36451.7,1,2.212,1.058,38.494,1.946,1.249,759.921,4.095,289.448,0,102.89,0,0,nan,0.00388177,0.430692,3.92098e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36452.7,1,2.206,1.06,38.465,1.942,1.249,759.609,4.095,289.482,0,102.809,0,0,nan,0.00388821,0.431407,3.92749e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36453.7,1,2.206,1.06,38.378,1.941,1.248,760.183,4.095,289.482,0,102.752,0,0,nan,0.00389919,0.432625,3.93858e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36454.7,1,2.204,1.059,38.321,1.94,1.248,760.078,4.095,289.413,0,102.806,0,0,nan,0.00390201,0.432938,3.94142e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36455.7,1,2.196,1.06,38.371,1.934,1.248,760.238,4.095,289.378,0,102.952,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36456.7,1,2.191,1.058,38.423,1.929,1.249,760.078,4.095,289.326,0,102.733,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36457.7,1,2.194,1.059,38.485,1.933,1.249,759.921,4.095,289.326,0,102.773,0,0,nan,0.00388546,0.431102,3.92471e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36458.7,1,2.19,1.058,38.42,1.93,1.249,759.401,4.095,289.326,0,102.903,0,0,nan,0.00388712,0.431285,3.92638e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36459.7,1,2.186,1.058,38.47,1.926,1.25,760.131,4.095,289.326,0,102.944,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36460.7,1,2.186,1.059,38.529,1.927,1.249,759.766,4.095,289.326,0,102.727,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36461.7,1,2.189,1.06,38.401,1.928,1.249,759.87,4.095,289.309,0,102.901,0,0,nan,0.00388889,0.431482,3.92817e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36462.7,1,2.185,1.06,38.532,1.926,1.249,759.973,4.095,289.291,0,102.787,0,0,nan,0.00387972,0.430465,3.91891e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36463.7,1,2.187,1.059,38.566,1.927,1.25,760.343,4.095,289.291,0,102.724,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36464.7,1,2.188,1.058,38.425,1.926,1.249,760.078,4.095,289.274,0,102.865,0,0,nan,0.0077747,0.862622,7.85323e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36465.7,1,2.178,1.06,38.677,1.921,1.249,759.607,4.095,289.257,0,102.898,0,0,nan,0.00386055,0.428338,3.89955e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36466.7,1,2.179,1.06,38.593,1.921,1.248,759.557,4.095,289.257,0,102.855,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36467.7,1,2.18,1.058,38.539,1.922,1.249,759.66,4.095,289.291,0,102.882,0,0,nan,0.00775087,0.859979,7.82916e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36468.7,1,2.181,1.06,38.579,1.923,1.25,759.711,4.095,289.309,0,102.798,0,0,nan,0.00774964,0.859843,7.82792e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36469.7,1,2.182,1.06,38.512,1.923,1.249,759.661,4.095,289.326,0,102.8,0,0,nan,0.00388172,0.430686,3.92093e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36470.7,1,2.182,1.059,38.643,1.923,1.249,759.87,4.095,289.361,0,102.817,0,0,nan,0.00386839,0.429207,3.90746e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36471.7,1,2.183,1.059,38.403,1.924,1.248,759.973,4.095,289.413,0,102.833,0,0,nan,0.00778531,0.8638,7.86395e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36472.7,1,2.179,1.06,38.618,1.919,1.249,760.132,4.095,289.413,0,102.882,0,0,nan,0.00773828,0.858582,7.81644e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36473.7,1,2.179,1.058,38.67,1.922,1.249,759.87,4.095,289.448,0,102.86,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36474.7,1,2.187,1.059,38.638,1.925,1.249,759.921,4.095,289.534,0,103.012,0,0,nan,0.00386387,0.428706,3.9029e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36475.7,1,2.183,1.06,38.396,1.924,1.25,759.504,4.095,289.587,0,102.887,0,0,nan,0.00778732,0.864023,7.86598e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36476.7,1,2.181,1.059,38.499,1.921,1.248,759.714,4.095,289.604,0,102.779,0,0,nan,0.0077751,0.862668,7.85364e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36477.7,1,2.169,1.059,38.509,1.914,1.249,759.504,4.095,289.656,0,102.762,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36478.7,1,2.164,1.059,38.46,1.909,1.249,759.921,4.095,289.691,0,102.79,0,0,nan,0.00389225,0.431855,3.93156e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36479.7,1,2.154,1.059,38.425,1.903,1.249,759.765,4.095,289.725,0,102.795,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36480.7,1,2.149,1.06,38.561,1.899,1.248,759.817,4.095,289.725,0,102.855,0,0,nan,0.00388005,0.430502,3.91925e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36481.7,1,2.155,1.06,38.606,1.903,1.248,760.026,4.095,289.76,0,102.898,0,0,nan,0.00387438,0.429872,3.91351e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36482.7,1,2.15,1.059,38.462,1.9,1.249,759.923,4.095,289.708,0,102.79,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36483.7,1,2.145,1.06,38.482,1.897,1.248,760.08,4.095,289.708,0,102.982,0,0,nan,0.003883,0.430828,3.92222e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
36484.7,1,2.146,1.059,38.541,1.897,1.249,759.974,4.095,289.691,0,102.865,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
