Mol#,Iso#,Wv #,Intensity,Einstein A-Coef,Air Width,Self Width,Lower State E,Temp Dep,Press Shift
1,4,7807.259282,4.78E-27,8.92E-02,0.0816,0.371,467.5145,0.63,-0.01677
1,4,7806.826911,9.01E-27,1.05E-01,0.0801,0.352,404.4457,0.61,-0.02457
1,1,7806.7785,2.33E-27,1.32E-02,0.0393,0.25,2042.3727,0.41,-0.02504
1,1,7806.7245,1.14E-26,1.79E-05,0.0741,0.371,447.2523,0.63,-0.01152
1,1,7806.6245,1.31E-27,6.98E-06,0.0883,0.412,315.7795,0.69,-0.00162
1,4,7806.221145,9.02E-27,1.01E-01,0.0892,0.371,362.5072,0.63,-0.0177
1,4,7805.705574,4.06E-27,7.66E-02,0.0829,0.371,469.6636,0.63,-0.01055
1,4,7805.604516,8.94E-27,1.03E-01,0.0804,0.4,403.1615,0.61,-0.02489
1,1,7805.5817,6.25E-27,1.13E-05,0.0706,0.371,447.2523,0.63,-0.00973
1,1,7805.1588,1.47E-27,2.68E-06,0.0968,0.456,95.1759,0.72,-0.003675
1,4,7804.72208,1.72E-27,5.38E-02,0.0748,0.371,573.8907,0.63,-0.01915
1,4,7804.654772,1.95E-27,6.10E-02,0.0746,0.371,573.9706,0.63,-0.0177
1,1,7804.6092,6.87E-26,4.66E-03,0.0092,0.303,1327.1096,0.47,-0.015608
1,1,7803.9784,3.75E-27,2.36E-04,0.058,0.333,1255.1666,0.57,-0.014404
1,1,7803.9042,1.20E-26,2.27E-02,0.0312,0.4,2042.3098,0.41,-0.01514
1,1,7803.781142,2.53E-26,1.26E-01,0.0461,0.281,1985.7842,0.47,-0.02042
1,1,7803.7808,3.49E-26,5.78E-02,0.0375,0.25,1774.6153,0.44,-0.02106
1,1,7803.49586,3.08E-26,3.19E-03,0.0773,0.351,1131.7755,0.57,-0.01428
1,1,7803.465,3.06E-27,2.07E-05,0.0834,0.391,416.2087,0.67,-0.00156
1,1,7803.2335,1.24E-27,2.35E-04,0.0599,0.333,1255.9115,0.57,-0.014196
1,2,7803.1733,2.47E-27,3.32E-03,0.0683,0.337,583.7777,0.61,-0.00888
1,4,7802.712149,6.97E-27,9.52E-02,0.0874,0.371,403.549,0.63,-0.01349
1,4,7802.400955,1.11E-27,6.47E-03,0.1093,0.456,66.1845,0.72,-0.010219
1,1,7801.69,6.77E-27,1.73E-01,0.0323,0.4,2321.8117,0.47,-0.02466
1,1,7801.617,1.04E-27,1.09E-04,0.0591,0.315,1360.235,0.55,-0.01458
1,1,7801.5775,1.93E-26,1.65E-01,0.0371,0.4,2321.905,0.47,-0.02722
1,1,7799.997,2.58E-25,3.64E-02,0.0766,0.385,1216.2311,0.55,-0.00554
1,1,7798.7384,1.09E-27,6.85E-02,0.0335,0.235,2550.8816,0.4,-0.01166
1,1,7796.4564,4.41E-27,8.48E-04,0.0722,0.265,1557.8471,0.44,-0.012928
1,1,7796.3405,1.55E-26,2.22E-05,0.0893,0.766,399.4575,0.67,-0.00714
1,1,7795.3171,2.76E-26,1.41E-01,0.036,0.219,2246.8839,0.41,-0.02026
1,1,7794.1408,1.32E-26,8.80E-02,0.036,0.009,2254.2833,0.51,-0.02052
1,1,7794.138393,3.15E-27,6.30E-02,0.0356,0.298,2254.284,0.51,-0.01948
1,1,7793.447,2.59E-25,6.55E-02,0.058,0.345,1581.3357,0.51,-0.00682
1,1,7793.3955,3.87E-26,1.66E-03,0.0695,0.347,927.7439,0.61,-0.01312
1,4,7793.2504,1.83E-27,4.16E-02,0.1087,0.48,15.5082,0.73,-0.007288
1,4,7793.176985,5.73E-27,1.01E-01,0.0814,0.352,490.4274,0.61,-0.01866
1,1,7793.1311,1.55E-25,1.12E-04,0.0904,0.448,224.8384,0.69,-0.0062
1,1,7792.6677,4.59E-27,1.50E-01,0.0666,0.25,2629.3329,0.41,-0.02696
1,1,7792.1146,3.03E-27,5.82E-06,0.0985,0.48,37.1371,0.73,0.0003
1,1,7792.0674,1.17E-25,1.23E-01,0.0426,0.213,1874.9727,0.51,-0.03668
1,1,7791.6534,1.04E-27,2.68E-01,0.0366,0.221,3080.1777,0.37,-0.00506
1,1,7791.5596,6.45E-27,1.38E-01,0.0656,0.4,2300.6841,0.44,-0.02646
1,1,7791.5067,3.67E-26,1.16E-01,0.0426,0.298,1875.4613,0.51,-0.03076
1,1,7791.3922,1.62E-27,1.29E-01,0.0438,0.25,2586.5288,0.41,-0.025
1,1,7789.8995,1.17E-25,1.70E-03,0.0721,0.278,931.237,0.61,-0.0134
1,4,7789.141491,5.83E-27,9.92E-02,0.0741,0.333,513.2072,0.57,-0.02607
1,1,7788.5728,1.06E-26,3.78E-05,0.0815,0.4,552.9114,0.63,-0.00117
1,4,7788.401573,5.77E-27,9.78E-02,0.0736,0.333,512.5158,0.57,-0.02512
1,1,7787.9777,2.04E-27,1.54E-04,0.0766,0.298,1293.6337,0.51,-0.004515
1,2,7787.6308,2.61E-27,6.20E-03,0.0787,0.366,701.6942,0.61,-0.00522
1,1,7787.4417,4.80E-27,1.37E-04,0.032,0.298,1114.5493,0.51,-0.01886
1,1,7787.3996,6.22E-27,2.27E-01,0.0423,0.25,2426.1953,0.41,-0.02128
1,1,7786.9855,5.50E-25,4.11E-03,0.0848,0.385,542.9058,0.63,-0.00328
1,4,7786.84771,6.41E-27,1.04E-01,0.0856,0.352,473.9176,0.61,-0.01883
1,4,7786.738119,2.43E-27,6.50E-02,0.0793,0.352,576.9047,0.61,-0.01668
1,1,7786.5217,2.39E-27,7.56E-05,0.0644,0.298,1114.5493,0.51,-0.01451
1,1,7786.3591,9.38E-27,6.15E-06,0.0992,0.48,42.3717,0.73,-0.00246
1,2,7786.2925,1.15E-27,4.63E-03,0.0805,0.384,583.9863,0.61,-0.01824
1,1,7786.2647,3.07E-27,1.09E-05,0.0824,0.391,326.6255,0.67,-0.002155
1,1,7785.134281,3.14E-27,3.01E-03,0.0285,0.333,1590.6906,0.57,-0.0183
1,1,7785.134172,9.41E-27,3.01E-03,0.0315,0.149,1590.6901,0.57,-0.0205
1,1,7785.02,7.80E-26,1.38E-01,0.0651,0.372,1998.9948,0.47,-0.01984
1,1,7784.4306,2.46E-27,3.46E-04,0.0572,0.315,1216.2311,0.55,-0.00794
1,1,7784.3283,9.08E-25,4.24E-03,0.0745,0.384,446.6966,0.63,-0.00626
1,1,7784.1445,1.70E-27,3.05E-06,0.0909,0.391,446.5106,0.67,-0.0099
1,4,7783.635327,1.49E-27,6.68E-02,0.0761,0.352,683.3239,0.61,-0.01491
1,4,7783.409776,1.61E-27,7.23E-02,0.0739,0.352,683.61,0.61,-0.01759
1,4,7783.188834,3.42E-27,9.37E-02,0.0823,0.352,581.962,0.61,-0.01227
1,4,7782.804899,2.16E-27,2.01E-02,0.1058,0.456,58.1269,0.72,-0.009619
1,1,7782.0003,5.43E-26,1.37E-01,0.0349,0.133,2054.3448,0.51,-0.0224
1,1,7781.9721,1.78E-26,1.34E-01,0.032,0.015,2054.3681,0.51,-0.02126
1,1,7781.8637,2.45E-26,1.78E-03,0.0715,0.174,1080.3853,0.55,-0.00406
1,2,7781.5341,2.85E-27,1.45E-02,0.0824,0.363,881.9139,0.57,-0.00958
1,1,7781.497,2.66E-25,1.31E-01,0.0529,0.296,1718.7185,0.51,-0.02034
1,1,7780.9876,1.59E-27,1.69E-02,0.039,0.281,2142.5967,0.47,-0.02404
1,1,7780.3882,2.53E-27,6.84E-05,0.0614,0.352,1059.8353,0.61,-0.016864
1,1,7780.1598,1.08E-27,2.26E-02,0.0501,0.235,2551.4821,0.4,-0.02996
1,4,7779.858622,4.89E-27,9.91E-02,0.0873,0.352,520.1235,0.61,-0.01396
1,1,7779.1572,4.82E-27,1.72E-02,0.0454,0.207,2144.0458,0.47,-0.0282
1,1,7778.5556,3.04E-27,5.88E-05,0.0827,0.352,709.6082,0.61,-0.003205
1,4,7777.932244,3.01E-27,2.64E-02,0.1076,0.456,46.1731,0.72,-0.012153
1,4,7777.80858,2.11E-27,2.04E-02,0.1036,0.456,66.1845,0.72,-0.00771
1,1,7777.49122,4.52E-26,1.39E-03,0.0748,0.281,882.8903,0.57,-0.00708
1,1,7777.4359,1.18E-27,1.06E-04,0.0807,0.315,1080.3853,0.55,-0.004535
1,1,7774.955211,1.02E-27,6.88E-02,0.027,0.281,2522.2607,0.47,-0.02628
1,1,7774.9529,3.06E-27,6.88E-02,0.028,0.281,2522.2645,0.47,-0.02634
1,1,7774.89,1.28E-25,1.75E-01,0.0431,0.243,1962.5062,0.44,-0.01442
1,1,7774.5253,6.32E-27,8.29E-05,0.0812,0.333,885.6002,0.57,-0.004835
1,2,7774.3365,1.02E-27,6.98E-02,0.0766,0.385,1211.1855,0.55,-0.00554
1,4,7774.08774,1.77E-27,1.58E-02,0.0902,0.434,155.389,0.71,-0.00598
1,1,7773.6822,8.57E-26,6.01E-04,0.0723,0.274,756.7247,0.63,-0.015
1,4,7773.634896,3.40E-27,9.22E-02,0.0772,0.333,609.9465,0.57,-0.02129
1,1,7773.4361,1.84E-26,4.07E-02,0.0312,0.074,2009.8047,0.55,-0.0138
1,1,7773.434849,4.35E-27,2.89E-02,0.0328,0.315,2009.8051,0.55,-0.01778
1,1,7773.2745,8.68E-26,1.32E-01,0.0625,0.255,1724.7047,0.51,-0.02642
1,1,7772.9325,6.31E-27,1.63E-05,0.0884,0.4,446.5106,0.67,-0.003575
1,1,7772.7821,1.61E-26,1.01E-01,0.0406,0.4,2275.3719,0.44,-0.02988
1,4,7772.780773,1.47E-27,1.32E-02,0.0914,0.434,157.0647,0.71,-0.005933
1,1,7772.6266,2.83E-26,5.98E-04,0.073,0.215,757.7801,0.63,-0.01508
1,1,7772.5543,1.75E-27,1.13E-01,0.0216,0.281,2740.4204,0.47,-0.02736
1,1,7772.056,1.05E-27,6.03E-04,0.0435,0.281,1525.135,0.47,-0.02128
1,1,7771.7877,9.28E-26,9.78E-02,0.0555,0.146,1631.2453,0.55,-0.01974
1,1,7771.6311,2.85E-25,1.00E-01,0.0505,0.211,1631.383,0.55,-0.01832
1,4,7770.947529,3.49E-27,9.42E-02,0.0657,0.315,634.7909,0.55,-0.03128
1,4,7770.523231,3.53E-27,9.51E-02,0.0658,0.315,634.4282,0.55,-0.02757
1,1,7770.51189,1.89E-25,9.99E-02,0.045,0.266,1525.135,0.47,-0.01588
1,1,7770.3732,1.19E-26,1.05E-05,0.0879,0.4,224.8384,0.69,-0.000615
1,1,7769.3833,9.06E-26,4.71E-04,0.0537,0.34,744.1626,0.57,-0.01596
1,1,7768.48763,1.35E-24,3.51E-02,0.0447,0.233,1114.5493,0.51,-0.02066
1,4,7768.194546,3.08E-27,2.10E-02,0.1016,0.434,100.3909,0.71,-0.010929
1,1,7768.1318,3.72E-25,2.90E-02,0.0481,0.263,1114.5313,0.51,-0.02618
1,4,7767.819946,3.95E-27,1.01E-01,0.0821,0.333,598.5631,0.57,-0.0202
1,1,7767.1566,2.56E-27,2.93E-02,0.0489,0.25,2414.722,0.41,-0.00192
1,1,7767.1148,1.64E-27,9.86E-02,0.0527,0.25,2756.4142,0.41,-0.03288
1,4,7764.950591,1.97E-27,8.32E-02,0.0775,0.333,701.6203,0.57,-0.0173
1,1,7763.7793,6.93E-26,4.65E-03,0.0387,0.122,1327.1096,0.47,-0.01972
1,1,7763.5493,5.21E-25,9.15E-02,0.0562,0.243,1524.8473,0.47,-0.029
1,1,7763.5058,2.12E-26,2.22E-02,0.0429,0.95,1874.9727,0.51,-0.02808
1,1,7763.4777,1.96E-26,3.95E-03,0.0441,0.95,1327.1165,0.47,-0.0221
1,4,7763.086176,3.72E-27,2.43E-02,0.1072,0.434,91.3303,0.71,-0.014391
1,1,7763.0006,1.22E-26,2.00E-02,0.0386,0.4,1774.6153,0.44,-0.01256
1,1,7762.8924,6.64E-27,2.09E-02,0.0443,0.2,1875.4613,0.51,-0.02536
1,1,7762.6135,1.16E-24,2.15E-02,0.0664,0.312,1006.1157,0.57,-0.00876
1,1,7762.4299,1.28E-24,1.82E-03,0.088,0.468,399.4575,0.67,-0.0046
1,1,7762.41719,2.75E-25,7.04E-02,0.0597,0.29,1340.8845,0.55,-0.01324
1,1,7761.9062,1.80E-26,9.10E-02,0.0397,0.011,2246.8839,0.41,-0.00926
1,1,7761.6664,7.33E-26,5.71E-03,0.0653,0.19,1114.5313,0.51,-0.003812
1,1,7761.3327,1.40E-27,4.19E-06,0.0833,0.391,326.6255,0.67,-0.01028
1,4,7761.283316,2.88E-27,2.12E-02,0.1014,0.434,116.4613,0.71,-0.007991
1,1,7761.1437,6.78E-26,2.04E-01,0.0485,0.23,2124.9499,0.44,-0.02592
1,1,7760.792591,4.26E-26,1.07E-01,0.0307,0.315,1810.583,0.55,-0.01916
1,1,7760.4706,2.51E-25,1.23E-01,0.0523,0.24,1474.9803,0.55,-0.01886
1,1,7759.6259,4.27E-27,5.75E-02,0.0446,0.265,2433.7991,0.44,-0.021128
1,4,7759.333406,1.44E-27,6.38E-02,0.0803,0.333,711.7953,0.57,-0.01128
1,1,7759.205,1.62E-27,8.77E-06,0.0805,0.352,704.214,0.61,-0.000935
1,1,7758.7637,1.44E-26,9.51E-02,0.0283,0.1,2254.2833,0.51,-0.02562
1,1,7758.762203,4.80E-27,9.51E-02,0.0254,0.298,2254.284,0.51,-0.02328
1,4,7758.683049,2.01E-27,1.72E-02,0.0921,0.412,217.0419,0.69,-0.007053
1,1,7758.5554,3.31E-24,5.14E-03,0.0929,0.425,447.2523,0.63,-0.001009
1,1,7758.1246,2.19E-26,1.20E-02,0.0523,0.4,1774.7503,0.44,-0.02406
1,1,7758.0563,4.33E-27,9.81E-06,0.0945,0.434,142.2785,0.71,-0.00081
1,1,7757.3768,7.46E-25,1.24E-01,0.0602,0.287,1477.2972,0.55,-0.02126
1,2,7757.315,1.44E-27,5.29E-03,0.0848,0.385,541.18,0.63,-0.00328
1,1,7756.996,5.67E-27,1.42E-02,0.0475,0.298,2054.3448,0.51,-0.0202
1,1,7756.9676,2.07E-27,1.55E-02,0.0454,0.298,2054.3681,0.51,-0.01936
1,4,7756.731951,2.95E-27,9.83E-02,0.0832,0.333,653.0887,0.57,-0.01106
1,2,7756.4298,1.70E-27,3.91E-03,0.0745,0.384,444.8462,0.63,-0.00626
1,1,7755.9159,1.16E-24,1.71E-02,0.0859,0.37,709.6082,0.61,-0.01116
1,1,7755.8979,1.49E-27,6.14E-02,0.0487,0.265,2437.5011,0.44,-0.024672
1,4,7755.692388,2.01E-27,1.76E-02,0.0917,0.412,221.8362,0.69,-0.007105
1,1,7755.3972,1.23E-26,6.07E-02,0.054,0.4,1985.7842,0.47,-0.02432
1,1,7755.2097,2.58E-26,4.54E-05,0.094,0.4,142.2785,0.71,-0.00668
1,1,7754.9468,2.55E-27,3.96E-01,0.0395,0.235,2739.4277,0.4,-0.01626
1,1,7754.0205,7.85E-27,1.49E-01,0.0196,0.4,2471.2546,0.51,-0.02834
1,1,7754.018283,2.62E-27,1.49E-01,0.0196,0.298,2471.255,0.51,-0.0263
1,4,7753.78599,2.11E-27,9.60E-02,0.0724,0.315,743.0973,0.55,-0.02388
1,4,7753.457944,3.16E-27,2.02E-02,0.089,0.412,156.3823,0.69,-0.012662
1,1,7752.3519,3.14E-26,1.27E-01,0.042,0.4,1960.2061,0.44,-0.0133
1,4,7752.229716,2.18E-27,1.01E-01,0.058,0.298,769.1168,0.51,-0.03015
1,4,7751.991927,2.04E-27,9.41E-02,0.0581,0.298,768.9299,0.51,-0.02802
1,1,7751.8513,1.97E-27,8.67E-01,0.0562,0.281,3135.7642,0.47,-0.029
1,1,7751.6671,1.07E-24,1.98E-02,0.077,0.347,1006.1157,0.57,-0.0068
1,1,7751.1844,3.70E-27,5.26E-04,0.0469,0.298,1446.1279,0.51,-0.01984
1,1,7750.239969,5.56E-25,7.39E-02,0.0453,0.133,1411.6113,0.57,-0.01882
1,1,7750.208023,1.85E-25,7.38E-02,0.0432,0.239,1411.6418,0.57,-0.02462
1,1,7749.7291,1.09E-27,4.45E-05,0.0732,0.315,920.2098,0.55,-0.011375
1,1,7749.2345,1.00E-26,7.77E-06,0.0959,0.456,79.4964,0.72,-0.000085
1,4,7748.898953,2.37E-27,1.04E-01,0.0774,0.315,735.7351,0.55,-0.0263
1,4,7748.796392,3.87E-27,2.39E-02,0.1004,0.412,150.1563,0.69,-0.012787
1,1,7748.6087,1.81E-25,4.86E-04,0.0827,0.35,586.2435,0.61,-0.01482
1,1,7748.3349,1.05E-27,5.94E-01,0.0508,0.221,3244.5993,0.37,-0.01166
1,1,7747.8376,2.39E-27,1.96E-02,0.0669,0.265,2105.8666,0.44,-0.00172
1,1,7747.5891,4.96E-27,1.60E-01,0.0705,0.25,2629.3329,0.41,-0.02846
1,1,7746.2989,4.97E-27,1.05E-01,0.0597,0.265,2300.6841,0.44,-0.02986
1,2,7745.9217,2.80E-27,3.54E-02,0.0447,0.233,1109.802,0.51,-0.02066
1,1,7745.8661,3.08E-26,3.22E-02,0.0442,0.258,1631.2453,0.55,-0.02374
1,1,7745.6951,9.38E-26,3.28E-02,0.0453,0.282,1631.383,0.55,-0.01932
1,1,7745.4274,1.96E-27,5.96E-06,0.0681,0.352,586.2435,0.61,-0.010425
1,4,7745.360626,1.74E-27,1.26E-02,0.0918,0.412,182.9835,0.69,-0.008596
1,1,7744.788,1.90E-27,2.92E-04,0.0616,0.315,1216.2311,0.55,-0.01804
1,3,7744.5167,1.43E-27,5.90E-03,0.0929,0.425,446.2452,0.63,-0.001009
1,1,7744.1026,7.06E-27,7.62E-05,0.0527,0.391,742.0762,0.67,-0.00785
1,1,7744.097717,2.35E-27,7.60E-05,0.051,0.391,742.073,0.67,-0.00711
1,4,7743.445794,1.69E-27,1.63E-02,0.0886,0.391,293.6365,0.67,-0.008043
1,4,7743.051474,1.19E-27,8.70E-02,0.0741,0.315,841.3675,0.55,-0.0205
1,1,7742.514697,3.41E-27,3.60E-02,0.0469,0.281,2142.5967,0.47,-0.019216
1,1,7742.3113,5.28E-27,1.09E-04,0.0631,0.333,1006.1157,0.57,-0.01256
1,1,7742.15106,8.25E-27,5.57E-04,0.037,0.386,1293.6337,0.51,-0.01694
1,1,7742.1235,2.41E-25,6.61E-04,0.0906,0.332,275.4971,0.69,-0.00482
1,2,7741.8509,1.11E-27,9.40E-02,0.0562,0.243,1518.5425,0.47,-0.029
1,1,7741.8439,5.60E-26,1.23E-01,0.0246,0.148,2009.8047,0.55,-0.0196
1,1,7741.84283,1.87E-26,1.23E-01,0.0231,0.315,2009.8051,0.55,-0.01788
1,1,7741.4626,3.56E-24,3.51E-03,0.0799,0.426,325.3479,0.67,0.00215
1,1,7741.4016,3.77E-26,6.59E-02,0.0691,0.4,1998.9948,0.47,-0.02734
1,1,7741.058339,1.03E-26,3.64E-02,0.0482,0.281,2144.0458,0.47,-0.02176
1,1,7740.776275,1.01E-26,2.51E-02,0.0462,0.315,1810.583,0.55,-0.01796
1,1,7740.7733,3.02E-26,2.51E-02,0.0374,0.162,1810.5877,0.55,-0.01766
1,1,7740.5908,1.42E-27,7.33E-06,0.0372,0.333,744.1626,0.57,-0.00904
1,1,7740.4945,2.29E-25,1.09E-03,0.0754,0.304,704.214,0.61,-0.01026
1,1,7740.491255,1.47E-25,1.76E-01,0.0496,0.395,1695.0677,0.47,-0.01202
1,1,7740.1717,4.00E-27,1.46E-04,0.0445,0.315,920.2098,0.55,-0.0161
1,1,7739.9475,7.39E-26,7.95E-02,0.0715,0.325,1899.0075,0.47,-0.02294
1,1,7739.9384,1.34E-27,1.14E-05,0.09,0.371,542.9058,0.63,-0.00125
1,1,7739.5227,1.84E-24,1.14E-01,0.0554,0.242,1255.1666,0.57,-0.023049
1,1,7739.4093,8.26E-26,7.33E-02,0.0784,0.555,1616.4524,0.51,-0.01926
1,1,7738.991,3.20E-27,1.85E-01,0.0122,0.298,2701.888,0.51,-0.02706
1,1,7738.990896,1.07E-27,1.85E-01,0.0122,0.298,2701.888,0.51,-0.02712
1,1,7738.81308,6.95E-26,3.38E-02,0.0422,0.287,1718.7185,0.51,-0.02734
1,4,7738.595378,2.95E-27,2.04E-02,0.0931,0.391,225.8649,0.67,-0.013751
1,1,7738.55033,6.16E-25,1.15E-01,0.0564,0.256,1255.9115,0.57,-0.01874
1,4,7738.245276,1.42E-27,1.44E-02,0.0908,0.391,303.9948,0.67,-0.00609
1,1,7737.893036,2.86E-25,9.03E-02,0.0367,0.01,1590.6901,0.57,-0.014608
1,1,7737.892525,9.52E-26,9.03E-02,0.0442,0.333,1590.6906,0.57,-0.01264
1,1,7737.8632,1.45E-27,2.75E-04,0.0632,0.281,1524.8473,0.47,-0.0072
1,1,7737.8214,2.15E-27,2.89E-05,0.087,0.371,602.7735,0.63,-0.00534
1,1,7737.6295,2.40E-26,4.19E-03,0.0271,0.4,1524.8473,0.47,-0.01584
1,2,7737.568,2.37E-27,2.14E-02,0.0664,0.312,1001.7055,0.57,-0.00876
1,1,7737.047,7.02E-26,1.72E-01,0.0453,0.292,1843.0288,0.47,-0.01676
1,1,7737.0168,6.64E-27,8.80E-02,0.0607,0.265,2205.6518,0.44,-0.02294
1,1,7736.2992,3.21E-25,7.90E-03,0.0675,0.297,816.6942,0.61,-0.00842
1,1,7736.1844,2.54E-25,2.61E-03,0.0693,0.299,885.6002,0.57,-0.00536
1,1,7735.8892,2.39E-24,7.76E-02,0.0732,0.323,1122.7083,0.57,-0.002569
1,1,7735.3872,2.76E-26,1.73E-01,0.0156,0.068,2225.4688,0.55,-0.02066
1,1,7735.386258,9.20E-27,1.73E-01,0.0137,0.315,2225.4688,0.55,-0.0151
1,4,7734.869891,3.30E-27,2.24E-02,0.0965,0.391,221.9462,0.67,-0.015055
1,1,7734.5934,2.47E-26,1.75E-02,0.0716,0.4,1813.2226,0.47,-0.00178
1,1,7734.2248,1.04E-27,1.58E-02,0.0582,0.25,2248.0632,0.41,-0.02656
1,1,7734.0758,3.16E-27,7.92E-06,0.0978,0.456,95.1759,0.72,-0.0025
1,1,7733.988,8.08E-25,7.53E-02,0.0767,0.36,1360.235,0.55,-0.01786
1,4,7733.617578,1.60E-27,9.62E-02,0.0808,0.315,801.6439,0.55,-0.01924
1,4,7733.577753,1.08E-27,8.91E-02,0.0676,0.298,889.5757,0.51,-0.02531
1,1,7733.4869,1.45E-27,5.22E-03,0.0901,0.371,2042.7533,0.63,-0.00664
1,1,7733.0304,1.16E-27,3.56E-01,0.0531,0.235,2880.8326,0.4,-0.01276
1,4,7732.957643,1.10E-27,9.34E-02,0.0509,0.281,916.1236,0.47,-0.02801
1,1,7732.9283,7.10E-27,1.44E-01,0.0576,0.25,2533.7917,0.41,-0.01374
1,4,7732.829773,1.06E-27,9.00E-02,0.0507,0.281,916.0289,0.47,-0.03042
1,1,7732.5988,3.38E-27,8.42E-04,0.0529,0.298,1581.3357,0.51,-0.012908
1,1,7732.4438,2.38E-26,3.57E-02,0.0659,0.4,1724.7047,0.51,-0.02462
1,1,7732.4338,1.52E-27,4.06E-06,0.0498,0.352,586.2435,0.61,-0.006585
1,2,7732.3208,2.82E-27,1.98E-03,0.088,0.468,398.3604,0.67,-0.0046
1,2,7732.09,6.96E-27,5.32E-03,0.0929,0.425,445.346,0.63,-0.001009
1,4,7730.000031,1.11E-27,8.95E-02,0.0706,0.298,885.0645,0.51,-0.03504
1,2,7729.8982,2.26E-27,1.63E-02,0.0859,0.37,706.5976,0.61,-0.01116
1,4,7729.725103,2.81E-27,2.35E-02,0.0898,0.391,265.2363,0.67,-0.010677
1,1,7729.6656,6.04E-27,1.01E-05,0.0922,0.391,399.4575,0.67,0.000705
1,1,7729.5182,1.06E-26,9.24E-06,0.094,0.4,173.3658,0.71,-0.00073
1,1,7728.859,1.72E-24,1.06E-01,0.0497,0.282,1293.6337,0.51,-0.001779
1,4,7728.418381,1.35E-27,1.65E-02,0.0855,0.371,384.8756,0.63,-0.008349
1,2,7728.2636,1.54E-27,1.21E-01,0.0602,0.287,1468.6121,0.55,-0.02126
1,1,7728.072438,3.20E-25,4.23E-02,0.0419,0.182,1411.6113,0.57,-0.01952
1,1,7728.039723,1.07E-25,4.23E-02,0.0447,0.202,1411.6418,0.57,-0.01822
1,1,7727.206199,2.92E-25,4.99E-02,0.0358,0.352,1216.1897,0.61,-0.01334
1,1,7727.202071,8.75E-25,4.99E-02,0.0414,0.235,1216.1944,0.61,-0.01676
1,1,7727.0814,2.93E-27,9.79E-06,0.0935,0.412,275.4971,0.69,0.00091
1,3,7726.5112,1.39E-27,3.65E-03,0.0799,0.426,324.6612,0.67,0.00215
1,1,7726.3192,2.56E-26,1.55E-02,0.0724,0.462,1538.1488,0.51,-0.00668
1,1,7726.2055,2.29E-27,1.45E-03,0.0535,0.25,1806.6694,0.41,-0.0242
1,2,7726.1531,2.63E-27,2.37E-02,0.077,0.347,1001.7055,0.57,-0.0068
1,1,7724.4802,1.09E-27,2.50E-03,0.0845,0.391,1920.7658,0.67,-0.00308
1,1,7724.4665,1.68E-27,4.98E-06,0.0764,0.371,552.9114,0.63,-0.00918
1,1,7724.4295,3.43E-26,1.37E-01,0.0454,0.276,1960.2061,0.44,-0.0013
1,1,7724.3725,1.83E-25,1.51E-01,0.0281,0.096,1789.0426,0.57,-0.0186
1,1,7724.371626,6.11E-26,1.51E-01,0.0167,0.333,1789.0426,0.57,-0.01672
1,1,7724.1342,1.22E-25,3.85E-02,0.0384,0.126,1590.6901,0.57,-0.01872
1,1,7724.130359,4.08E-26,3.86E-02,0.0456,0.333,1590.6906,0.57,-0.0164
1,1,7724.08002,1.91E-25,1.29E-04,0.0914,0.487,173.3658,0.71,0.00204
1,1,7723.9782,2.41E-27,2.37E-06,0.0875,0.391,325.3479,0.67,-0.0061
1,1,7723.809,1.86E-26,1.93E-02,0.041,0.719,1874.9727,0.51,-0.031432
1,4,7723.570319,2.72E-27,2.30E-02,0.0794,0.371,308.6157,0.63,-0.016739
1,1,7723.3191,6.25E-27,1.95E-02,0.041,0.298,1875.4613,0.51,-0.026504
1,1,7723.1461,7.63E-25,7.74E-02,0.0759,0.361,1131.7755,0.57,-0.01906
1,1,7722.475,3.16E-26,1.54E-02,0.0531,0.4,1474.9803,0.55,-0.01546
1,1,7722.13539,1.22E-24,4.00E-02,0.0573,0.279,920.2098,0.55,-0.007109
1,1,7721.4605,1.46E-27,2.51E-05,0.0892,0.333,744.0637,0.57,-0.01324
1,1,7721.4311,1.32E-25,2.29E-02,0.0447,0.267,1524.8473,0.47,-0.0068
1,3,7721.1206,1.35E-27,1.15E-01,0.0732,0.323,1119.4883,0.57,-0.002569
1,1,7721.0511,1.95E-25,1.24E-02,0.0754,0.372,1282.9188,0.55,-0.01072
1,4,7720.922551,2.67E-27,2.23E-02,0.0864,0.371,306.3147,0.63,-0.017074
1,4,7720.832659,1.49E-27,1.99E-02,0.0874,0.371,403.549,0.63,-0.005651
1,2,7720.3588,1.38E-27,8.57E-02,0.0419,0.182,1399.4279,0.57,-0.01952
1,1,7720.0151,9.55E-26,1.57E-02,0.0611,0.279,1477.2972,0.55,-0.02626
1,1,7719.9758,1.68E-27,2.27E-03,0.0592,0.265,1962.5062,0.44,0.000412
1,1,7719.87574,2.36E-26,1.82E-03,0.0498,0.259,1114.5313,0.51,-0.01568
1,1,7719.6504,3.89E-27,6.96E-05,0.0566,0.371,888.5986,0.63,-0.00561
1,1,7719.518,1.31E-27,7.04E-05,0.0576,0.371,888.6326,0.63,-0.004385
1,1,7719.2564,4.67E-27,3.04E-05,0.0513,0.333,744.1626,0.57,-0.009685
1,1,7718.94512,3.66E-24,4.00E-02,0.068,0.315,920.168,0.55,-0.016579
1,1,7718.298,4.21E-26,4.76E-01,0.0483,0.292,2414.722,0.41,-0.01212
