Mol#,Iso#,Wv #,Intensity,Einstein A-Coef,Air Width,Self Width,Lower State E,Temp Dep,Press Shift
1,3,7283.61037,3.92E-27,6.15E-02,0.077,0.391,415.145,0.67,0
1,1,7283.615161,1.83E-26,1.48E+00,0.0256,0.265,2813.5114,0.44,-0.016948
1,3,7283.6723,3.98E-29,5.26E-04,0.0731,0.371,647.0723,0.63,-0.01164
1,2,7283.7072,3.40E-29,7.35E-04,0.0848,0.333,980.2221,0.57,-0.000872
1,1,7283.7222,1.21E-29,5.21E-01,0.0302,0.315,4068.7041,0.55,-0.02012
1,1,7283.73114,8.03E-22,2.12E+00,0.0885,0.475,552.9114,0.63,-0.008989
1,1,7283.7327,4.43E-28,1.35E-02,0.0842,0.391,2251.6953,0.67,-0.01578
1,4,7283.757334,2.46E-28,9.69E-01,0.0997,0.48,1435.3001,0.73,-0.0057
1,2,7283.7716,6.68E-29,3.74E-01,0.0713,0.352,2300.7741,0.61,-0.00676
1,1,7283.7722,3.03E-25,3.93E-01,0.0362,0.265,1962.5062,0.44,-0.01592
1,4,7283.791138,3.13E-29,3.83E-03,0.0512,0.298,995.7933,0.51,-0.01984
1,4,7283.895273,4.37E-29,8.83E-01,0.0807,0.333,2023.0481,0.57,-0.00776
1,1,7283.91701,3.21E-23,3.26E-01,0.0605,0.33,885.6002,0.57,-0.00776
1,1,7283.9241,9.95E-27,1.81E-02,0.0365,0.25,1806.6701,0.41,-0.02774
1,3,7283.9496,1.91E-28,3.29E+00,0.0667,0.412,2122.9325,0.69,-0.01134
1,1,7283.9653,4.20E-24,1.05E+00,0.0581,0.39,1340.8845,0.55,-0.01894
1,1,7283.979214,1.25E-24,1.16E-02,0.0743,0.352,586.4792,0.61,-0.01034
1,6,7283.989557,3.86E-29,1.23E+00,0.0723,0.412,399.7264,0.69,-0.01134
1,1,7284.0127,3.57E-26,3.40E-01,0.0654,0.371,2041.7805,0.63,-0.01196
1,6,7284.019161,3.86E-29,1.23E+00,0.0723,0.412,399.7273,0.69,-0.01104
1,1,7284.0407,3.81E-26,9.68E-01,0.079,0.333,2495.1657,0.57,-0.01368
1,3,7284.0502,1.15E-28,6.28E-01,0.0319,0.315,1998.9566,0.55,-0.0252
1,3,7284.0502,1.15E-28,6.28E-01,0.0328,0.315,1998.9566,0.55,-0.01778
1,3,7284.058,2.64E-29,1.00E-03,0.0737,0.352,928.296,0.61,-0.012368
1,3,7284.0598,3.75E-29,9.09E-01,0.0401,0.281,2135.8594,0.47,-0.017616
1,3,7284.1205,6.38E-29,3.30E+00,0.0676,0.412,2122.9529,0.69,-0.01104
1,1,7284.2195,2.97E-26,1.81E-02,0.036,0.25,1806.6694,0.41,-0.024
1,2,7284.2989,3.41E-28,1.27E+00,0.0339,0.281,2305.3063,0.47,-0.02222
1,2,7284.4007,2.66E-25,2.62E-01,0.1002,0.51,69.9274,0.72,-0.00318
1,1,7284.4007,3.33E-24,2.68E-02,0.0828,0.43,782.4098,0.61,-0.00896
1,2,7284.4124,1.14E-28,1.28E+00,0.0335,0.281,2305.1955,0.47,-0.02196
1,3,7284.415,1.18E-29,9.12E-02,0.0828,0.391,1916.6738,0.67,-0.01086
1,1,7284.4198,2.85E-26,4.53E-04,0.0853,0.371,661.5489,0.63,-0.01056
1,1,7284.4636,1.65E-29,5.31E-01,0.0782,0.371,3713.0826,0.63,-0.0075
1,2,7284.4675,3.24E-28,4.38E-03,0.032,0.298,1109.802,0.51,-0.01886
1,1,7284.5618,1.79E-27,2.96E-02,0.0697,0.352,2181.0898,0.61,-0.0031
1,3,7284.6143,1.71E-27,3.19E-01,0.0502,0.335,1078.0207,0.55,-0.01206
1,4,7284.660707,9.84E-28,3.77E+00,0.0864,0.391,1625.748,0.67,-0.0086
1,1,7284.7174,1.01E-22,1.45E+00,0.0722,0.35,931.237,0.61,-0.013199
1,5,7284.733779,2.10E-27,3.40E+00,0.0953,0.434,90.7654,0.71,-0.0056
1,1,7284.7743,4.61E-26,8.28E-01,0.0616,0.25,2533.7917,0.41,-0.022596
1,5,7284.823033,4.48E-29,1.40E+00,0.0797,0.315,853.5464,0.55,-0.00882
1,3,7284.8277,2.52E-29,2.41E-03,0.0594,0.315,918.1406,0.55,-0.018
1,4,7284.86295,7.66E-29,5.86E-01,0.0864,0.371,1797.4463,0.63,-0.01852
1,2,7284.9082,1.59E-27,2.74E+00,0.0768,0.412,1994.703,0.69,-0.0129
1,6,7284.994359,7.32E-29,8.50E-01,0.103,0.434,99.9655,0.71,-0.004078
1,6,7284.994511,2.42E-35,2.19E-07,0.0855,0.434,99.9655,0.71,-0.001605
1,2,7285.0267,2.65E-29,1.38E-01,0.0758,0.412,1995.8701,0.69,-0.011224
1,1,7285.0452,1.98E-23,3.70E-02,0.083,0.493,285.4186,0.71,-0.011289
1,3,7285.1132,9.68E-29,7.88E-01,0.0422,0.281,2137.4196,0.47,-0.01856
1,1,7285.1854,4.21E-27,1.60E-05,0.0883,0.391,326.6255,0.67,-0.00714
1,6,7285.199589,5.17E-29,1.41E+00,0.089,0.371,402.1054,0.63,-0.0082
1,1,7285.2293,6.57E-29,1.29E-03,0.0827,0.391,2126.4076,0.67,-0.01552
1,5,7285.242411,1.14E-27,2.52E+00,0.0917,0.434,155.5262,0.71,-0.01032
1,1,7285.2514,3.63E-24,1.71E+00,0.051,0.275,1718.7185,0.51,-0.01964
1,3,7285.2753,1.76E-25,8.82E-01,0.0857,0.481,221.6211,0.69,-0.0069
1,1,7285.2887,8.22E-27,9.41E-04,0.0732,0.298,1446.1279,0.51,-0.001356
1,4,7285.351947,1.71E-25,8.69E-01,0.0969,0.456,66.1845,0.72,-0.007
1,3,7285.41,3.30E-29,1.45E-03,0.076,0.352,928.296,0.61,-0.01342
1,4,7285.42017,4.80E-26,2.41E-01,0.0934,0.391,225.8649,0.67,-0.0103
1,3,7285.4604,7.74E-27,3.48E-02,0.0993,0.48,36.9315,0.73,-0.0057
1,4,7285.473308,4.79E-28,2.46E-01,0.0705,0.265,1347.12,0.44,-0.03472
1,1,7285.4871,4.35E-28,8.60E-05,0.0575,0.298,1293.0173,0.51,-0.007484
1,3,7285.5168,5.27E-29,1.80E-01,0.0145,0.265,1958.358,0.44,-0.015688
1,1,7285.5168,5.62E-27,1.51E-05,0.0616,0.352,586.2435,0.61,-0.009608
1,1,7285.5346,4.10E-29,1.49E-03,0.0464,0.265,2437.4749,0.44,0
1,1,7285.5648,9.53E-28,4.03E-01,0.0422,0.281,3135.7642,0.47,-0.0278
1,1,7285.5876,2.56E-29,2.33E+00,0.0316,0.298,4240.9413,0.51,-0.02044
1,5,7285.602905,4.02E-29,8.64E-02,0.093,0.412,149.188,0.69,-0.0033
1,5,7285.627878,3.08E-28,7.79E-01,0.0909,0.391,224.2231,0.67,-0.009586
1,1,7285.6572,5.56E-28,1.90E-05,0.0752,0.333,882.8903,0.57,-0.005892
1,1,7285.6671,2.46E-24,9.00E+00,0.0922,0.42,1739.4837,0.71,-0.00964
1,1,7285.67196,5.04E-25,4.17E+00,0.0794,0.434,1907.4502,0.71,-0.00994
1,5,7285.702749,2.14E-28,6.11E-01,0.0964,0.434,155.5262,0.71,-0.006678
1,1,7285.7248,3.21E-26,2.93E-03,0.0583,0.315,1360.235,0.55,-0.011572
1,4,7285.753563,5.86E-28,3.32E+00,0.0855,0.391,1705.9589,0.67,-0.01272
1,1,7285.7588,4.09E-28,1.67E-06,0.0772,0.391,416.2087,0.67,-0.002692
1,1,7285.7624,1.59E-29,4.30E-04,0.0145,0.221,2631.2671,0.37,-0.01586
1,1,7285.7639,1.74E-28,6.66E+00,0.0751,0.391,3719.4932,0.67,-0.01326
1,2,7285.7703,3.41E-23,8.35E+00,0.093,0.51,78.9885,0.72,-0.006959
1,1,7285.7868,9.06E-27,4.81E-01,0.0527,0.25,2756.4142,0.41,-0.03288
1,2,7285.8206,3.21E-29,1.79E-03,0.0758,0.333,1126.439,0.57,-0.01618
1,3,7285.8836,7.74E-29,4.90E-01,0.0834,0.391,1916.6738,0.67,-0.00632
1,3,7285.9489,4.20E-26,3.01E-01,0.0693,0.41,584.9411,0.61,-0.0153
1,1,7285.991,1.08E-25,5.17E-01,0.0447,0.25,2246.8839,0.41,-0.03206
1,6,7285.997965,1.27E-28,1.15E+00,0.0943,0.434,99.9655,0.71,-0.01198
1,1,7286.0234,1.48E-24,5.57E+00,0.0943,0.456,1693.6499,0.72,-0.01046
1,4,7286.025784,9.10E-28,3.46E+00,0.0921,0.412,1590.045,0.69,-0.0081
1,1,7286.05085,2.05E-22,3.24E-01,0.0755,0.458,447.2523,0.63,-0.008249
1,3,7286.0944,2.00E-28,1.58E+00,0.0422,0.28,1868.8584,0.51,-0.02336
1,1,7286.1093,6.13E-27,2.60E-04,0.0636,0.315,1201.921,0.55,-0.00622
1,4,7286.112234,5.49E-29,7.68E-01,0.0852,0.371,1892.083,0.63,-0.0115
1,1,7286.2494,5.29E-28,9.68E-03,0.0826,0.371,2146.2636,0.63,-0.01108
1,2,7286.28868,1.86E-29,2.19E-01,0.0581,0.315,2501.9973,0.55,0
1,2,7286.3059,1.96E-26,6.78E-02,0.0691,0.32,751.0328,0.63,-0.01694
1,2,7286.31109,1.06E-26,7.33E+00,0.0934,0.434,1765.3982,0.71,-0.00914
1,5,7286.327816,8.66E-29,1.63E+00,0.0624,0.371,701.1159,0.63,-0.01268
1,2,7286.3344,8.37E-29,1.43E-01,0.0883,0.391,1993.2768,0.67,-0.00474
1,1,7286.3349,2.51E-29,8.33E-04,0.0705,0.25,2629.3329,0.41,-0.02846
1,5,7286.342121,8.65E-29,1.63E+00,0.0624,0.371,701.1172,0.63,-0.01334
1,1,7286.3628,4.69E-26,1.61E+00,0.057,0.25,2426.1953,0.41,-0.02038
1,2,7286.372,1.77E-24,1.40E+00,0.0995,0.48,94.7886,0.72,-0.003159
1,4,7286.38622,3.00E-28,1.15E+00,0.0881,0.391,1625.748,0.67,-0.0082
1,1,7286.389,1.26E-27,4.22E-03,0.0522,0.298,1875.4613,0.51,-0.01886
1,3,7286.4724,2.93E-27,1.42E+00,0.0532,0.34,1251.2914,0.57,-0.017719
1,2,7286.4958,7.67E-29,8.64E-02,0.0906,0.412,1814.087,0.69,-0.00482
1,4,7286.532292,1.03E-26,8.83E-01,0.053,0.371,872.7905,0.63,-0.01
1,4,7286.532646,1.03E-26,8.83E-01,0.049,0.371,872.7905,0.63,-0.0077
1,1,7286.5387,1.11E-27,3.18E-03,0.0454,0.265,2124.9499,0.44,-0.013056
1,3,7286.5578,6.02E-28,1.58E+00,0.0452,0.25,1868.3304,0.51,-0.02788
1,2,7286.611,2.02E-28,3.48E-01,0.0757,0.412,1994.703,0.69,-0.008944
1,3,7286.6441,7.10E-26,7.74E-01,0.0685,0.345,607.3977,0.67,-0.014629
1,3,7286.6513,1.50E-29,6.51E-01,0.0526,0.352,2176.3606,0.61,-0.01424
1,6,7286.671353,3.02E-28,2.98E+00,0.0969,0.456,65.9063,0.72,-0.01046
1,2,7286.7024,3.82E-29,1.45E-03,0.0812,0.333,1047.3285,0.57,-0.00928
1,1,7286.7166,6.26E-24,3.51E-02,0.0859,0.48,285.2193,0.71,-0.00886
1,1,7286.7682,9.30E-27,6.55E-04,0.0571,0.281,1327.1096,0.47,-0.008108
1,3,7286.7854,1.80E-26,7.04E-01,0.068,0.4,708.0166,0.61,-0.012949
1,3,7286.852,1.92E-26,6.27E-01,0.0677,0.315,607.1598,0.67,-0.014469
1,1,7286.8793,3.80E-27,4.24E-03,0.0524,0.298,1874.9727,0.51,-0.02058
1,6,7286.902766,1.12E-29,1.92E-01,0.0872,0.371,307.4497,0.63,-0.01132
1,1,7286.9144,1.54E-24,4.25E+00,0.081,0.434,1907.6157,0.71,-0.01108
1,2,7286.9867,1.53E-24,4.95E-01,0.099,0.515,136.3365,0.71,-0.007519
1,3,7287.0179,9.00E-27,1.45E+00,0.052,0.33,1250.4986,0.57,-0.015559
1,1,7287.02406,3.39E-22,3.10E-01,0.0929,0.412,300.3623,0.69,-0.0128
1,4,7287.031954,1.43E-25,1.76E+00,0.0906,0.352,473.9176,0.61,-0.012096
1,1,7287.0486,2.66E-21,1.53E+00,0.104,0.54,42.3717,0.73,-0.004739
1,4,7287.055932,2.76E-29,9.16E-01,0.0743,0.333,2124.9767,0.57,-0.00532
1,2,7287.2073,1.40E-25,1.30E-01,0.077,0.43,445.346,0.63,-0.01692
1,3,7287.2223,1.47E-29,8.33E-04,0.0722,0.371,754.8123,0.63,-0.010112
1,3,7287.2344,4.67E-29,6.75E-01,0.0518,0.352,2175.9374,0.61,-0.01336
1,1,7287.2399,7.35E-27,2.60E-01,0.0629,0.333,2337.4631,0.57,-0.0159
1,1,7287.241131,5.38E-27,2.33E-03,0.0711,0.315,1474.9803,0.55,-0.00656
1,3,7287.2439,6.76E-29,6.54E-01,0.0809,0.371,2038.3252,0.63,-0.01132
1,1,7287.2548,1.23E-26,1.08E+00,0.0554,0.352,2724.167,0.61,-0.01694
1,4,7287.322716,1.64E-29,9.63E-01,0.071,0.315,2265.2827,0.55,-0.00934
1,5,7287.363411,2.10E-28,5.94E-01,0.1047,0.434,153.8221,0.71,-0.011272
1,1,7287.3735,4.07E-27,1.07E+00,0.0543,0.352,2724.0413,0.61,-0.01746
1,3,7287.3756,1.06E-27,5.02E-01,0.0538,0.34,1290.2285,0.51,-0.02836
1,4,7287.379571,4.14E-29,8.47E-01,0.0782,0.352,1999.7768,0.61,-0.00846
1,4,7287.409328,1.05E-29,4.81E-03,0.0833,0.281,1287.2387,0.47,-0.01604
1,4,7287.424858,1.09E-29,3.25E-01,0.0821,0.333,2124.9767,0.57,-0.02576
1,1,7287.434796,5.29E-28,1.01E+00,0.0342,0.235,3266.5128,0.4,-0.03266
1,3,7287.4837,1.38E-29,4.30E-03,0.0254,0.352,1386.4192,0.61,-0.010988
1,5,7287.502314,6.22E-28,2.19E+00,0.0832,0.412,292.3092,0.69,-0.0129
1,1,7287.5028,1.35E-23,1.84E+00,0.0761,0.315,1216.2311,0.55,-0.01224
1,2,7287.5545,3.41E-26,6.63E-01,0.0541,0.23,880.1144,0.63,-0.02378
1,4,7287.563165,6.92E-29,5.58E-01,0.0819,0.352,1808.1276,0.61,-0.01068
1,1,7287.5813,3.29E-23,1.40E+00,0.0644,0.325,927.7439,0.61,-0.01304
1,2,7287.5918,1.01E-25,6.54E-01,0.0523,0.26,880.0762,0.63,-0.01886
1,4,7287.630387,2.19E-28,1.54E-01,0.0677,0.281,1410.5667,0.47,-0.01552
1,5,7287.643235,2.85E-28,8.45E-01,0.0916,0.412,215.1098,0.69,-0.007424
1,4,7287.673962,6.10E-29,2.36E-03,0.079,0.315,735.7351,0.55,-0.00534
1,3,7287.7094,1.14E-29,1.28E-03,0.0647,0.352,924.6417,0.61,-0.009668
1,3,7287.7236,4.93E-29,3.07E-03,0.0524,0.352,1055.2554,0.61,-0.017668
1,4,7287.761502,2.22E-29,2.43E+00,0.0648,0.333,2393.9046,0.57,-0.01454
1,2,7287.792,1.01E-27,1.03E+00,0.0357,0.298,2037.9336,0.51,-0.01748
1,1,7287.8122,6.42E-28,5.12E-01,0.0555,0.235,3101.4398,0.4,-0.03436
1,2,7287.8206,8.82E-29,4.66E-01,0.0746,0.371,2033.4886,0.63,-0.00552
1,2,7287.8387,3.36E-28,1.03E+00,0.0358,0.298,2037.9615,0.51,-0.014924
1,1,7287.8791,1.10E-29,2.09E-03,0.0281,0.298,2705.0962,0.51,-0.01948
1,2,7287.9216,6.15E-28,6.95E-04,0.0733,0.371,550.4507,0.63,-0.002596
1,4,7287.935741,2.22E-29,2.43E+00,0.0629,0.333,2393.9309,0.57,-0.01294
1,3,7287.9418,1.61E-29,3.00E-03,0.0509,0.352,1055.0542,0.61,-0.0133
1,1,7287.9807,2.19E-25,1.17E+00,0.0915,0.412,1817.4512,0.69,-0.0033
1,2,7288.0163,6.05E-26,4.31E-02,0.0944,0.47,298.6199,0.69,-0.00954
1,1,7288.0237,5.76E-29,4.78E-03,0.0594,0.315,2512.3753,0.55,-0.018
1,2,7288.0372,1.23E-29,2.11E-02,0.088,0.391,1993.2768,0.67,-0.003116
1,4,7288.079491,5.41E-29,7.50E-01,0.0801,0.371,1889.9764,0.63,-0.00838
1,1,7288.09098,4.32E-21,7.25E+00,0.099,0.537,37.1371,0.73,-0.005239
1,4,7288.110023,4.25E-25,1.90E+00,0.0902,0.456,108.9262,0.72,-0.00908
1,2,7288.1345,1.23E-29,4.37E-01,0.0616,0.333,2480.5054,0.57,-0.00628
1,2,7288.1526,4.58E-28,6.64E-01,0.0871,0.391,1993.2768,0.67,-0.00598
1,2,7288.19105,1.63E-29,8.41E-01,0.0398,0.235,2906.9722,0.4,0
1,2,7288.2146,1.20E-27,2.07E+00,0.0903,0.412,1994.703,0.69,-0.01654
1,4,7288.241659,5.94E-29,6.17E-01,0.0816,0.391,1796.5159,0.67,-0.01038
1,1,7288.2579,1.80E-29,3.86E-01,0.0746,0.371,3600.0526,0.63,-0.00552
1,4,7288.273171,1.12E-29,1.35E-01,0.0748,0.333,1916.2455,0.57,-0.01722
1,3,7288.2896,2.73E-27,6.50E-02,0.0837,0.44,541.997,0.63,-0.0043
1,3,7288.332,4.29E-29,8.06E-04,0.0697,0.371,753.7052,0.63,-0.01064
1,3,7288.3323,4.56E-27,1.51E+00,0.0681,0.385,1443.041,0.51,-0.01764
1,3,7288.3586,3.64E-24,5.60E+00,0.1032,0.46,42.187,0.73,-0.008779
1,1,7288.3691,9.55E-29,1.07E+00,0.0422,0.298,3565.0041,0.51,-0.02336
1,2,7288.3989,4.61E-26,1.28E-01,0.0735,0.371,444.8462,0.63,-0.01286
1,5,7288.458706,6.18E-28,2.18E+00,0.0832,0.412,292.5061,0.69,-0.00946
1,1,7288.459,2.28E-29,3.46E+00,0.0913,0.412,3875.0173,0.69,-0.01166
1,1,7288.4601,1.81E-25,6.78E-03,0.0818,0.352,927.7439,0.61,-0.00982
1,2,7288.4691,8.20E-28,9.96E-03,0.0693,0.44,812.7616,0.61,-0.01822
1,1,7288.4829,2.48E-26,1.44E-04,0.0537,0.333,744.1626,0.57,-0.01596
1,1,7288.5288,1.26E-28,7.41E-02,0.0447,0.235,3264.3362,0.4,-0.01176
1,5,7288.569297,2.77E-28,9.70E-01,0.0861,0.391,291.2422,0.67,-0.004271
1,1,7288.6298,2.97E-28,3.78E-01,0.0362,0.281,3136.4115,0.47,-0.01718
1,1,7288.6454,2.82E-28,1.05E+00,0.0452,0.298,3564.705,0.51,-0.02788
1,1,7288.74,8.53E-25,1.22E+00,0.0936,0.455,1772.4134,0.71,-0.0081
1,2,7288.7539,4.14E-28,1.00E-02,0.0736,0.333,980.2221,0.57,-0.0111
1,2,7288.8271,5.98E-27,1.11E+00,0.044,0.333,1399.4632,0.57,-0.02602
1,2,7288.8623,1.82E-26,1.13E+00,0.0483,0.205,1399.4279,0.57,-0.01922
1,1,7288.9101,6.23E-26,1.34E+00,0.0291,0.281,2522.2645,0.47,-0.02664
1,1,7288.912527,2.08E-26,1.34E+00,0.0291,0.281,2522.2607,0.47,-0.02658
1,5,7288.922775,2.60E-28,1.89E+00,0.0748,0.391,474.8895,0.67,-0.01284
1,4,7288.942779,5.91E-29,6.12E-01,0.0808,0.391,1795.7881,0.67,-0.00908
1,2,7289.0127,6.05E-25,7.93E-01,0.074,0.4,325.2157,0.67,-0.011199
1,3,7289.016661,5.61E-29,8.57E-01,0.0824,0.412,1871.6716,0.69,0
1,4,7289.022004,2.44E-29,8.46E-01,0.0759,0.315,2156.454,0.55,-0.01206
1,1,7289.038,3.19E-26,6.34E-04,0.0868,0.391,742.073,0.67,-0.01852
1,1,7289.04658,3.98E-24,2.80E-01,0.0502,0.335,1080.3853,0.55,-0.01206
1,5,7289.057808,2.60E-28,1.89E+00,0.0746,0.391,474.9065,0.67,-0.0112
1,3,7289.058,1.14E-29,1.48E-03,0.0659,0.352,924.6417,0.61,-0.01242
1,5,7289.06937,7.84E-28,1.27E+00,0.0961,0.434,90.7654,0.71,-0.00406
1,4,7289.10516,3.71E-26,1.77E+00,0.085,0.315,801.6439,0.55,-0.00552
1,6,7289.143236,5.28E-29,8.97E-01,0.0927,0.371,305.2092,0.63,-0.009844
1,2,7289.1531,4.03E-28,2.97E-04,0.088,0.391,398.3604,0.67,-0.003116
1,4,7289.168465,4.61E-29,1.10E-03,0.0732,0.333,609.9465,0.57,-0.01046
1,4,7289.173701,4.54E-29,5.45E-01,0.0807,0.333,1915.345,0.57,-0.0159
1,4,7289.194362,1.48E-29,1.19E-01,0.08,0.352,1806.4964,0.61,-0.01102
1,2,7289.2049,7.03E-27,7.64E+00,0.0837,0.32,1899.6087,0.69,-0.0125
1,1,7289.2365,6.01E-28,7.15E-03,0.0334,0.265,2433.7991,0.44,-0.017036
1,1,7289.2882,6.53E-29,3.34E+00,0.0899,0.412,3877.5752,0.69,-0.01136
1,4,7289.29455,8.15E-25,2.85E+00,0.0959,0.456,58.1269,0.72,-0.0073
1,4,7289.33893,2.03E-25,1.00E+00,0.0983,0.391,221.9462,0.67,-0.011491
1,1,7289.364059,1.61E-27,1.01E+00,0.0316,0.235,3264.3362,0.4,-0.03016
1,1,7289.3714,5.33E-25,1.82E+00,0.0456,0.281,2144.0458,0.47,-0.0275
1,5,7289.386922,4.36E-29,1.08E-01,0.092,0.391,220.464,0.67,-0.00632
1,1,7289.4018,9.08E-26,1.41E-01,0.068,0.281,1998.9948,0.47,-0.00984
1,3,7289.4706,1.26E-26,2.72E-01,0.0642,0.365,585.1623,0.61,-0.009509
1,4,7289.540138,2.09E-29,1.61E+00,0.0311,0.265,2392.8857,0.44,-0.02318
1,4,7289.540578,2.09E-29,1.61E+00,0.0306,0.265,2392.8856,0.44,-0.02294
1,1,7289.5527,3.04E-26,4.40E-01,0.03,0.25,2248.0632,0.41,-0.01726
1,3,7289.603044,1.53E-29,1.20E+00,0.0464,0.265,2603.9458,0.44,0
1,4,7289.604857,4.60E-29,3.98E-01,0.0803,0.412,1717.5214,0.69,-0.01106
1,2,7289.6408,1.69E-29,2.90E-02,0.0896,0.391,1993.2768,0.67,-0.01082
1,1,7289.6609,5.80E-27,1.08E-01,0.0698,0.265,2300.6841,0.44,-0.016084
1,5,7289.670387,7.09E-28,1.29E+00,0.0885,0.412,155.2084,0.69,-0.015005
1,6,7289.676011,1.40E-28,1.25E+00,0.1075,0.456,46.0282,0.72,-0.002765
1,1,7289.6863,3.96E-27,8.91E-01,0.0216,0.221,3080.1777,0.37,-0.019964
1,2,7289.6874,5.93E-25,9.18E-01,0.0922,0.47,325.2157,0.67,-0.0103
1,1,7289.7129,5.07E-28,7.75E+00,0.0879,0.412,3495.9394,0.69,-0.0125
1,6,7289.713395,5.85E-29,1.16E+00,0.0962,0.391,302.8051,0.67,-0.008698
1,3,7289.7378,4.75E-29,2.64E+00,0.058,0.391,2397.7814,0.67,-0.00978
1,3,7289.7379,1.58E-29,2.63E+00,0.0513,0.391,2397.7797,0.67,-0.01088
1,4,7289.788407,4.59E-29,3.97E-01,0.0805,0.412,1717.3356,0.69,-0.01094
1,1,7289.7945,3.82E-28,8.13E+00,0.0767,0.391,3598.5161,0.67,-0.01272
1,1,7289.8258,1.12E-29,1.98E-03,0.055,0.315,2690.5937,0.55,-0.003164
1,2,7289.8475,1.75E-23,5.59E+00,0.0906,0.5,133.4756,0.72,-0.007719
1,4,7289.858645,4.02E-25,1.80E+00,0.0914,0.456,109.2691,0.72,-0.008
1,5,7289.864975,3.43E-29,1.51E-01,0.0811,0.352,401.5738,0.61,-0.01736
1,1,7289.8683,2.17E-29,4.61E-01,0.0691,0.352,3879.3363,0.61,-0.0059
1,6,7289.885717,7.08E-29,8.41E-01,0.0976,0.412,155.7616,0.69,-0.00606
1,4,7289.922502,6.62E-26,1.72E+00,0.0903,0.333,653.0887,0.57,0.003886
1,1,7289.9847,1.50E-27,8.78E-02,0.0775,0.352,2439.9544,0.61,-0.01862
1,3,7290.0017,1.49E-29,2.53E-03,0.0656,0.281,1324.1216,0.47,-0.017608
1,2,7290.0285,3.55E-28,1.19E+00,0.0338,0.298,2037.9615,0.51,-0.02136
1,2,7290.0552,1.06E-27,1.18E+00,0.0337,0.298,2037.9336,0.51,-0.0212
1,1,7290.0772,6.06E-26,3.45E-01,0.0737,0.371,2161.2859,0.63,-0.01852
1,1,7290.1045,3.21E-29,2.16E+00,0.0906,0.434,3864.7637,0.71,-0.00758
1,1,7290.10868,1.42E-21,9.00E-01,0.082,0.47,224.8384,0.69,-0.011019
1,1,7290.1508,2.87E-29,7.53E-01,0.0942,0.434,3791.3721,0.71,-0.00406
1,1,7290.1834,1.29E-29,5.18E-01,0.0354,0.25,3879.7196,0.41,-0.016964
1,3,7290.2479,2.34E-27,9.16E+00,0.075,0.445,1817.6264,0.69,-0.003569
1,2,7290.27369,1.36E-28,7.60E-01,0.0464,0.265,2420.9648,0.44,0
1,3,7290.2816,1.36E-29,2.48E-03,0.0601,0.333,1250.4986,0.57,-0.01456
1,3,7290.3319,4.00E-28,7.49E-01,0.0295,0.333,1778.3071,0.57,-0.009728
1,3,7290.3319,4.00E-28,7.49E-01,0.0299,0.164,1778.3071,0.57,-0.00564
1,5,7290.351025,2.23E-28,1.03E+00,0.0849,0.371,381.9186,0.63,-0.007592
1,2,7290.3891,1.11E-27,5.78E+00,0.0814,0.412,1995.8701,0.69,-0.00946
1,5,7290.40721,7.10E-29,1.21E+00,0.0828,0.333,706.5986,0.57,-0.01008
1,6,7290.410733,3.73E-28,3.38E+00,0.092,0.434,99.9655,0.71,-0.00964
1,1,7290.4226,5.59E-29,6.37E-03,0.0204,0.208,2952.3919,0.35,-0.010068
1,1,7290.4385,7.58E-24,8.92E+00,0.0928,0.485,1731.8967,0.71,-0.0056
1,4,7290.43937,2.92E-25,1.16E+00,0.1093,0.48,15.5082,0.73,-0.000719
1,2,7290.4584,1.15E-28,5.81E-01,0.0392,0.333,2328.0658,0.57,-0.01664
1,2,7290.5238,1.96E-24,8.51E-01,0.0747,0.391,324.0465,0.67,-0.0082
1,1,7290.5614,1.63E-25,1.66E+00,0.04,0.281,2142.5967,0.47,-0.02384
1,3,7290.59,9.22E-28,1.04E-01,0.0657,0.352,924.6417,0.61,-0.0139
1,3,7290.6421,2.99E-29,9.13E-02,0.0975,0.456,1673.3478,0.72,-0.0025
1,1,7290.6516,1.62E-29,3.72E+00,0.0534,0.352,4368.6373,0.61,-0.01804
1,2,7290.7018,2.64E-27,2.00E-02,0.0481,0.333,740.9122,0.57,-0.012576
1,4,7290.72042,2.01E-26,1.92E+00,0.0829,0.298,964.8505,0.51,-0.01088
1,1,7290.7212,2.03E-26,2.41E-01,0.0583,0.333,2337.6665,0.57,-0.0138
1,2,7290.7621,1.62E-29,2.50E-01,0.0618,0.352,2308.9059,0.61,-0.01944
1,4,7290.799557,2.67E-29,2.02E+00,0.0635,0.208,2430.9938,0.35,-0.01236
1,1,7290.813363,2.12E-27,4.27E-02,0.0758,0.265,2300.6841,0.44,-0.02536
1,3,7290.8196,3.64E-27,5.77E-01,0.045,0.298,1290.7987,0.51,-0.01168
1,3,7290.821,2.31E-29,1.66E-03,0.0787,0.333,881.0994,0.57,-0.00144
1,2,7290.8261,3.01E-27,1.81E-02,0.0732,0.391,604.5442,0.67,-0.01108
1,2,7290.8588,1.21E-29,1.61E-04,0.0717,0.333,879.4945,0.57,0.000896
1,2,7290.9105,4.55E-27,3.71E-01,0.0422,0.281,1518.5425,0.47,-0.0278
1,2,7290.9163,3.77E-29,5.71E-01,0.0419,0.333,2327.8848,0.57,-0.01536
1,1,7290.9515,1.25E-29,1.68E-02,0.036,0.25,3391.1269,0.41,-0.024
