Mol#,Iso#,Wv #,Intensity,Einstein A-Coef,Air Width,Self Width,Lower State E,Temp Dep,Press Shift
1,2,7180.4281,4.31E-27,1.35E+01,0.0912,0.424,1735.4376,0.72,-0.00798
1,3,7180.4894,1.48E-25,1.08E+00,0.1001,0.49,141.9025,0.71,-0.003309
1,1,7180.5003,8.07E-25,5.23E+00,0.083,0.391,2130.4942,0.67,-0.0123
1,3,7180.5229,2.48E-28,3.34E+00,0.0998,0.46,1689.9931,0.72,-0.00912
1,1,7180.538677,3.18E-29,5.50E-02,0.029,0.235,3464.8875,0.4,-0.02486
1,2,7180.5448,1.04E-29,2.35E-04,0.0676,0.315,1198.1995,0.55,-0.00648
1,1,7180.6135,2.95E-23,4.63E+00,0.0582,0.295,1477.2972,0.55,-0.0201
1,2,7180.624,2.04E-28,1.79E-03,0.0675,0.371,752.1874,0.63,-0.015436
1,2,7180.6541,1.13E-28,2.34E-01,0.0325,0.25,2238.0322,0.41,-0.01976
1,3,7180.6596,1.15E-29,4.14E-02,0.0162,0.265,1958.358,0.44,-0.02172
1,3,7180.6649,4.52E-26,1.09E+00,0.0863,0.46,840.8651,0.61,-0.009699
1,1,7180.7294,1.52E-25,8.90E-05,0.0908,0.434,173.3658,0.71,0.003016
1,4,7180.739037,4.53E-26,1.52E+00,0.0854,0.333,711.7953,0.57,-0.01638
1,4,7180.739746,3.11E-26,1.78E-01,0.093,0.412,217.0419,0.69,-0.0118
1,3,7180.8594,2.38E-29,1.19E+00,0.0757,0.391,2120.9728,0.67,-0.011168
1,3,7180.8618,1.51E-28,3.49E-03,0.0879,0.371,541.997,0.63,-0.00808
1,2,7180.8897,6.11E-29,6.77E-05,0.0895,0.412,221.2339,0.69,-0.003772
1,2,7180.974,2.54E-24,2.28E+00,0.086,0.467,445.1583,0.7,-0.006959
1,1,7181.0165,3.01E-24,9.10E-03,0.0943,0.434,285.2193,0.71,-0.01772
1,3,7181.0682,8.70E-28,1.53E-02,0.052,0.404,485.2374,0.69,-0.01352
1,1,7181.0827,1.19E-25,8.39E-01,0.0388,0.298,2054.3681,0.51,-0.01766
1,1,7181.0963,6.86E-23,3.83E+00,0.0442,0.352,1216.1944,0.61,-0.017304
1,1,7181.1003,1.50E-23,2.51E+00,0.0405,0.352,1216.1897,0.61,-0.016756
1,1,7181.1122,2.99E-24,6.57E-01,0.0546,0.315,1340.8845,0.55,-0.015424
1,1,7181.1218,1.20E-28,2.18E-03,0.0731,0.352,2181.0898,0.61,-0.005336
1,2,7181.1234,1.09E-29,1.39E-01,0.0401,0.315,2501.9591,0.55,-0.01988
1,3,7181.1242,1.11E-29,1.42E-03,0.0572,0.352,1209.8183,0.61,-0.00652
1,3,7181.13,1.10E-27,1.87E-01,0.0404,0.19,1290.7987,0.51,-0.02464
1,6,7181.146489,6.20E-29,9.13E-01,0.097,0.434,154.5577,0.71,-0.01106
1,1,7181.15578,1.50E-20,1.32E+01,0.0997,0.488,136.7617,0.71,-0.012509
1,2,7181.1876,2.60E-28,8.19E-04,0.0896,0.371,541.18,0.63,-0.001748
1,6,7181.277298,3.01E-29,5.88E-01,0.0927,0.391,264.37,0.67,-0.006781
1,5,7181.285669,3.50E-28,1.04E+00,0.0934,0.391,263.5931,0.67,-0.01082
1,4,7181.30622,6.33E-25,3.94E+00,0.0948,0.412,182.9835,0.69,-0.00728
1,1,7181.3187,3.85E-25,2.01E-01,0.0689,0.298,1538.1488,0.51,-0.01698
1,3,7181.3348,1.54E-26,4.00E+00,0.076,0.385,1128.9384,0.57,-0.015859
1,1,7181.3524,3.84E-29,2.21E-02,0.0198,0.195,3291.1469,0.34,-0.016964
1,1,7181.4619,1.58E-29,3.48E-02,0.0213,0.195,3567.1716,0.34,-0.016764
1,1,7181.495,2.92E-29,1.23E+00,0.0628,0.195,4174.2845,0.34,-0.00176
1,1,7181.5216,8.51E-25,5.77E-03,0.0799,0.352,782.4098,0.61,-0.007712
1,4,7181.588316,2.67E-28,1.04E-01,0.0693,0.298,1239.0891,0.51,-0.02512
1,1,7181.5973,8.51E-29,6.21E-03,0.0354,0.265,2813.5114,0.44,-0.02306
1,1,7181.6719,2.95E-29,1.06E+00,0.0884,0.352,3967.4885,0.61,-0.00616
1,2,7181.7848,7.01E-27,8.45E-03,0.079,0.391,505.7286,0.67,-0.010152
1,1,7181.7889,2.81E-28,1.01E-02,0.0729,0.352,2572.1393,0.61,-0.01592
1,3,7181.8546,7.51E-29,6.84E-01,0.0272,0.265,1956.2353,0.44,-0.01582
1,1,7181.8853,3.57E-28,9.08E-02,0.0342,0.235,3084.8347,0.4,-0.02926
1,4,7181.888041,2.66E-28,1.03E-01,0.073,0.298,1238.7943,0.51,-0.02124
1,3,7181.8915,2.37E-28,7.27E-01,0.0289,0.265,1958.358,0.44,-0.015768
1,3,7181.9092,4.20E-27,5.87E-01,0.0535,0.325,1250.4986,0.57,-0.010956
1,2,7181.9159,6.44E-28,1.88E-03,0.0624,0.371,751.0328,0.63,-0.014028
1,4,7182.006157,1.52E-29,7.75E-04,0.0778,0.315,841.3675,0.55,-0.003164
1,2,7182.0905,9.08E-24,1.45E+01,0.103,0.435,69.9274,0.73,-0.011279
1,1,7182.1518,2.55E-26,2.36E-02,0.0791,0.298,1616.4524,0.51,-0.01526
1,3,7182.1556,1.55E-27,6.52E-01,0.0548,0.365,1251.2914,0.57,-0.009996
1,1,7182.15573,1.37E-23,1.81E-02,0.0894,0.412,382.5169,0.69,-0.01734
1,1,7182.1596,7.76E-27,4.87E-02,0.0489,0.265,2275.3719,0.44,-0.01608
1,1,7182.20911,1.58E-21,1.47E+00,0.107,0.375,42.3717,0.81,-0.011569
1,4,7182.216161,1.22E-28,1.66E+00,0.0828,0.371,1892.083,0.63,-0.0087
1,3,7182.282,1.09E-28,1.41E-03,0.0904,0.391,607.3977,0.67,-0.01061
1,1,7182.3423,1.30E-27,1.05E-04,0.0262,0.298,1114.5313,0.51,-0.014712
1,1,7182.3955,2.75E-29,9.93E-01,0.0911,0.371,3713.0826,0.63,-0.0075
1,3,7182.4305,1.11E-26,4.10E-01,0.0836,0.445,928.296,0.61,-0.01892
1,1,7182.45123,1.72E-24,4.35E-02,0.0816,0.315,1079.0792,0.55,-0.01174
1,1,7182.4818,8.21E-28,2.28E-05,0.0756,0.352,816.6942,0.61,-0.008808
1,5,7182.49409,3.44E-28,1.69E+00,0.0932,0.371,400.8155,0.63,-0.0128
1,3,7182.5027,4.77E-27,6.18E-02,0.0737,0.418,607.3977,0.67,-0.00938
1,1,7182.5184,3.02E-28,7.44E-03,0.0248,0.221,2631.2671,0.37,-0.014472
1,1,7182.5217,1.02E-26,7.57E-01,0.0101,0.221,2631.2823,0.37,-0.018664
1,1,7182.5218,2.48E-27,1.52E-01,0.0301,0.298,2705.1392,0.51,-0.01586
1,1,7182.5315,4.34E-25,3.76E+00,0.091,0.412,1922.9004,0.69,-0.00962
1,1,7182.6563,8.31E-28,1.53E-01,0.0288,0.298,2705.0962,0.51,-0.01964
1,1,7182.7364,1.37E-29,1.40E-01,0.1012,0.504,3151.6301,0.74,-0.00064
1,1,7182.7457,7.33E-28,1.49E-02,0.0634,0.25,2533.7917,0.41,-0.01674
1,2,7182.7766,2.36E-28,5.49E-03,0.07,0.352,1204.1745,0.61,-0.01492
1,1,7182.94962,3.77E-21,1.03E+01,0.097,0.464,142.2785,0.91,-0.008669
1,2,7182.9659,1.38E-28,1.16E-01,0.0993,0.434,1811.2904,0.71,-0.01258
1,2,7182.9703,9.34E-27,4.18E-02,0.085,0.46,583.9863,0.61,-0.005679
1,3,7182.9705,3.69E-28,2.04E-03,0.0955,0.4,380.806,0.69,-0.01204
1,4,7183.003992,7.84E-29,9.20E-01,0.0731,0.235,2026.8315,0.4,-0.02736
1,1,7183.01579,4.07E-22,3.56E-01,0.101,0.492,134.9016,0.72,-0.0111
1,2,7183.0204,1.29E-26,1.34E+01,0.062,0.37,1734.2182,0.5,-0.00916
1,1,7183.0742,2.23E-28,1.85E-02,0.0408,0.265,2613.1038,0.44,-0.0241
1,1,7183.2081,2.31E-29,1.26E+00,0.0743,0.25,4174.0373,0.41,-0.00684
1,1,7183.21845,8.53E-25,1.26E-01,0.0741,0.315,1216.2311,0.55,-0.0148
1,2,7183.2213,9.90E-27,1.05E+01,0.1026,0.48,1633.6343,0.73,-0.01174
1,3,7183.2524,1.48E-29,6.00E-02,0.0972,0.456,1738.0276,0.72,-0.00916
1,1,7183.27243,6.86E-24,3.15E+00,0.076,0.395,1718.7185,0.81,-0.01214
1,3,7183.3253,4.56E-28,2.47E-01,0.0236,0.281,1324.1287,0.47,-0.01984
1,3,7183.3253,4.56E-28,2.47E-01,0.0247,0.281,1324.1287,0.47,-0.02058
1,6,7183.351873,1.24E-28,2.58E+00,0.0914,0.434,156.2486,0.71,-0.00758
1,3,7183.352176,9.43E-29,1.11E+00,0.0941,0.456,1661.4648,0.72,0
1,1,7183.3544,3.63E-29,1.19E+00,0.0721,0.265,3843.4094,0.44,-0.023496
1,2,7183.3639,7.06E-25,4.81E+00,0.087,0.404,925.6996,0.94,-0.016909
1,4,7183.51154,2.72E-27,1.71E-01,0.079,0.315,841.3675,0.55,-0.00774
1,3,7183.5353,1.18E-25,8.09E+00,0.0575,0.32,1055.2554,0.61,-0.011299
1,1,7183.5735,8.25E-26,5.44E-03,0.0794,0.333,1050.1576,0.57,-0.009352
1,1,7183.5839,3.18E-26,7.84E-01,0.0103,0.221,2631.2671,0.37,-0.023964
1,2,7183.5863,6.33E-24,2.31E+01,0.054,0.32,733.6826,0.65,-0.011759
1,2,7183.59128,1.51E-24,1.65E+01,0.0451,0.391,733.6792,0.67,-0.01952
1,1,7183.5985,4.67E-29,6.22E-03,0.0398,0.235,2739.3877,0.4,0
1,2,7183.6138,1.73E-29,2.19E-02,0.0526,0.298,1863.0198,0.51,-0.02816
1,2,7183.65544,3.12E-29,5.19E-02,0.077,0.391,1993.2911,0.67,0
1,3,7183.6666,1.08E-27,6.37E+00,0.0926,0.44,1815.0792,0.71,-0.00932
1,2,7183.6831,6.67E-27,4.65E-01,0.0398,0.352,1204.1693,0.61,-0.007956
1,1,7183.6858,3.59E-24,5.54E-02,0.0888,0.455,661.5489,0.63,-0.0108
1,5,7183.700721,1.59E-27,4.49E+00,0.0975,0.434,90.7654,0.71,-0.01318
1,2,7183.7036,1.98E-26,4.60E-01,0.0455,0.352,1204.1745,0.61,-0.011064
1,3,7183.7355,1.19E-24,1.15E+01,0.1,0.47,94.9707,0.72,-0.004499
1,5,7183.768365,1.11E-28,3.30E-01,0.0934,0.391,263.5931,0.67,-0.0091
1,2,7183.8473,5.82E-29,1.77E+00,0.084,0.352,2429.1348,0.61,-0.00666
1,1,7183.8629,2.40E-29,3.59E-03,0.054,0.298,2701.8303,0.51,0
1,1,7183.879,4.52E-25,1.08E+00,0.0387,0.245,1810.583,0.55,-0.01636
1,3,7183.8928,3.83E-26,7.87E+00,0.053,0.329,1055.0542,0.61,-0.01342
1,4,7183.89877,4.76E-26,1.20E+00,0.0879,0.333,653.0887,0.57,-0.0111
1,2,7183.9118,2.06E-29,5.43E-02,0.087,0.412,1994.703,0.69,-0.00992
1,1,7183.9584,1.65E-29,3.50E-01,0.0523,0.265,3738.5422,0.44,-0.01632
1,4,7183.972784,3.39E-25,1.86E+00,0.1017,0.412,156.3823,0.69,-0.013936
1,1,7184.1016,1.43E-24,1.13E+00,0.0389,0.25,1810.5877,0.55,-0.01496
1,4,7184.106974,1.54E-29,1.06E-01,0.089,0.412,1717.5214,0.69,-0.01058
1,2,7184.1217,1.69E-27,6.32E-01,0.0801,0.298,1611.6533,0.51,-0.014192
1,1,7184.3087,1.40E-29,5.28E-02,0.0162,0.265,3592.4232,0.44,-0.02172
1,1,7184.3617,1.72E-26,6.51E-02,0.0915,0.391,2053.9686,0.67,-0.00906
1,4,7184.368438,2.31E-28,2.33E+00,0.0829,0.391,1796.5159,0.67,-0.0123
1,2,7184.4219,5.06E-27,7.22E-03,0.0941,0.455,314.4593,0.69,-0.01118
1,2,7184.439,8.55E-29,6.81E-02,0.0433,0.265,1767.225,0.44,-0.01316
1,3,7184.4541,8.30E-29,2.36E+00,0.0841,0.45,2266.1581,0.63,-0.00752
1,2,7184.4563,1.99E-23,1.11E+01,0.098,0.537,78.9885,0.72,-0.006909
1,2,7184.4576,2.06E-27,6.14E-01,0.0648,0.18,1808.3622,0.47,-0.010056
1,1,7184.458,4.63E-25,2.13E+00,0.0552,0.281,1985.7842,0.47,-0.01132
1,6,7184.465594,3.78E-29,1.52E+00,0.0902,0.352,518.3699,0.61,-0.01336
1,1,7184.4742,2.43E-29,3.64E-02,0.0534,0.298,3383.2651,0.51,-0.02214
1,4,7184.498525,5.60E-29,1.23E-02,0.0812,0.281,1141.6915,0.47,-0.00454
1,5,7184.535925,1.35E-27,3.98E+00,0.0959,0.434,99.5872,0.71,-0.00962
1,4,7184.546752,1.36E-29,1.38E-01,0.087,0.371,1797.4463,0.63,-0.00622
1,1,7184.5517,1.95E-28,8.47E+00,0.0943,0.456,3849.3853,0.72,-0.01046
1,3,7184.5557,1.63E-27,6.33E-02,0.075,0.415,607.1598,0.67,-0.00964
1,6,7184.607517,1.24E-28,2.55E+00,0.0902,0.434,154.5577,0.71,-0.0076
1,5,7184.614836,3.22E-28,9.92E-01,0.0969,0.456,107.9793,0.72,-0.01198
1,4,7184.622468,3.93E-28,1.81E+00,0.1032,0.456,1472.1976,0.72,-0.01318
1,6,7184.642956,1.30E-28,2.06E+00,0.1077,0.434,99.9655,0.71,-0.012894
1,1,7184.7271,1.81E-24,6.14E-03,0.0619,0.391,610.3411,0.67,-0.013732
1,1,7184.7579,7.35E-29,7.45E-01,0.099,0.456,3255.3463,0.72,-0.007
1,1,7184.7894,2.46E-29,5.74E-02,0.0235,0.195,3567.1716,0.34,-0.02246
1,1,7184.9186,2.76E-27,1.78E-05,0.069,0.391,742.0762,0.67,-0.01154
1,1,7184.9208,1.37E-28,6.15E-02,0.0493,0.281,3135.7642,0.47,-0.0102
1,4,7184.932465,1.47E-28,1.01E+00,0.0916,0.391,1716.6959,0.67,-0.00812
1,1,7184.9373,2.79E-29,5.83E-04,0.0339,0.221,2358.3005,0.37,-0.009368
1,4,7184.966033,1.99E-26,1.08E-01,0.094,0.434,155.389,0.71,-0.01038
1,1,7184.9844,6.12E-25,6.22E-03,0.0622,0.333,610.1144,0.67,-0.01364
1,3,7185.0377,3.31E-29,2.09E-04,0.0898,0.412,275.1307,0.69,-0.001508
1,4,7185.24222,1.38E-25,7.89E-01,0.0918,0.412,217.0419,0.69,-0.01388
1,5,7185.302988,6.84E-29,5.12E-01,0.0895,0.352,516.799,0.61,-0.01088
1,1,7185.3537,1.01E-29,1.13E+00,0.1021,0.456,3750.4645,0.72,-0.01318
1,1,7185.39427,5.16E-23,9.37E-02,0.0924,0.435,447.2523,0.63,-0.00892
1,1,7185.40077,9.58E-24,4.46E+00,0.078,0.315,1474.9803,0.89,-0.01376
1,1,7185.44255,3.21E-24,1.92E-02,0.0808,0.42,782.4098,0.61,-0.01406
1,2,7185.4703,3.66E-28,1.22E+00,0.0938,0.412,1868.2538,0.69,-0.00244
1,4,7185.516696,4.15E-28,3.49E+00,0.083,0.412,1717.5214,0.69,-0.01148
1,2,7185.5274,4.62E-29,1.49E-04,0.0764,0.412,482.6725,0.69,-0.01192
1,1,7185.577,2.16E-24,3.30E-03,0.091,0.391,446.5106,0.67,-0.0116
1,1,7185.596571,1.98E-22,1.67E+01,0.0342,0.371,1045.0583,0.63,-0.0163
1,1,7185.5973,5.93E-22,1.67E+01,0.0413,0.195,1045.0578,0.65,-0.013459
1,2,7185.609,1.23E-27,8.74E-01,0.0987,0.45,1725.0166,0.71,-0.0048
1,2,7185.6091,1.14E-28,7.14E-01,0.0213,0.25,2239.0297,0.41,-0.022764
1,2,7185.646,1.36E-29,3.28E-02,0.054,0.281,1976.297,0.47,-0.02432
1,2,7185.6658,4.90E-29,3.69E-05,0.0933,0.434,141.568,0.71,-0.003432
1,1,7185.6967,5.14E-26,3.34E-01,0.092,0.391,2130.4942,0.67,-0.01678
1,1,7185.7319,6.46E-29,6.52E-01,0.0949,0.412,3375.2982,0.69,-0.00796
1,1,7185.7331,8.54E-28,4.50E-02,0.0839,0.371,2399.1654,0.63,-0.01908
1,1,7185.8474,2.79E-27,5.39E-05,0.0683,0.391,742.073,0.67,-0.01252
1,2,7185.8877,1.42E-28,1.76E-03,0.0599,0.315,1074.7629,0.55,-0.00534
1,1,7185.914,3.50E-27,7.16E-02,0.0346,0.235,2551.4821,0.4,-0.02216
1,1,7185.9349,2.22E-28,9.39E+00,0.0922,0.434,3895.5879,0.71,-0.00964
1,2,7185.9498,7.47E-27,2.36E+01,0.0917,0.45,1805.5766,0.71,-0.00576
1,5,7185.950882,2.28E-29,6.94E-01,0.0828,0.315,853.5464,0.55,-0.01272
1,1,7185.9667,2.81E-27,2.05E-04,0.0743,0.371,1045.0583,0.63,-0.0135
1,4,7185.987697,4.15E-28,3.48E+00,0.083,0.412,1717.3356,0.69,-0.00862
1,1,7186.0576,8.83E-29,1.07E-02,0.0411,0.235,2918.2437,0.4,-0.01016
1,6,7186.058569,1.16E-28,1.67E+00,0.0992,0.412,149.6456,0.69,-0.006909
1,6,7186.132234,4.78E-29,7.88E-01,0.0959,0.456,108.2377,0.72,-0.00946
1,1,7186.1527,1.23E-29,1.05E-03,0.0314,0.208,2660.7778,0.35,-0.011468
1,4,7186.161959,7.27E-28,5.80E+00,0.0823,0.434,1654.6854,0.71,-0.01186
1,2,7186.1941,6.65E-29,5.27E-03,0.072,0.281,1518.5425,0.47,-0.00644
1,4,7186.20495,2.29E-28,2.31E+00,0.0829,0.391,1795.7881,0.67,-0.00776
1,4,7186.229879,7.27E-28,5.79E+00,0.0823,0.434,1654.6585,0.71,-0.0108
1,2,7186.326,2.62E-29,1.46E-01,0.0697,0.265,2200.438,0.44,-0.02044
1,4,7186.342187,1.72E-29,1.44E-01,0.0863,0.391,1716.6959,0.67,-0.0077
1,2,7186.34589,1.91E-29,1.80E-01,0.0501,0.281,2501.3979,0.47,0
1,3,7186.405109,3.05E-29,3.10E-01,0.1003,0.48,1631.3168,0.73,0
1,1,7186.40762,4.71E-25,4.66E-03,0.0755,0.295,885.6002,0.57,-0.008104
1,1,7186.4251,1.27E-29,3.61E-02,0.0971,0.434,3289.2425,0.71,-0.000675
1,5,7186.464635,1.27E-29,1.47E-01,0.0821,0.352,577.3477,0.61,-0.00942
1,4,7186.46807,1.70E-28,7.15E-01,0.0956,0.434,1522.9301,0.71,-0.00836
1,1,7186.4836,2.74E-28,7.47E-02,0.0286,0.221,2872.5788,0.37,-0.02226
1,3,7186.5326,1.71E-28,8.08E-02,0.0493,0.281,1521.5175,0.47,-0.0102
1,1,7186.5808,1.40E-29,1.31E+00,0.0272,0.25,4074.0372,0.41,-0.023452
1,1,7186.59917,6.62E-25,1.31E+00,0.1045,0.47,1618.557,0.73,-0.00148
1,4,7186.618834,6.85E-29,5.82E-02,0.065,0.298,1399.4604,0.51,-0.02336
1,4,7186.628874,6.85E-29,5.82E-02,0.0473,0.298,1399.4503,0.51,-0.02628
1,5,7186.632169,4.85E-28,1.74E+00,0.0941,0.391,301.7448,0.67,-0.01314
1,3,7186.6342,2.76E-27,1.57E+00,0.0488,0.35,1577.6883,0.51,-0.018228
1,5,7186.684855,5.01E-28,1.39E+00,0.103,0.434,155.5262,0.71,-0.015777
1,2,7186.7681,1.12E-29,1.88E-02,0.0902,0.412,1994.703,0.69,-0.00932
1,6,7186.797387,2.44E-28,4.19E+00,0.0969,0.434,116.0404,0.71,-0.00678
1,5,7186.83148,5.96E-28,2.40E+00,0.1101,0.456,57.5975,0.72,-0.015507
1,1,7186.858,4.31E-24,1.31E+00,0.042,0.27,1590.6901,0.57,-0.009509
1,1,7186.8821,4.03E-25,1.57E-01,0.0603,0.298,1437.9678,0.51,-0.00748
1,2,7186.8925,4.48E-25,2.89E+00,0.0841,0.405,658.6099,0.63,-0.006699
1,4,7186.901315,1.26E-29,2.67E-02,0.043,0.298,1587.7403,0.51,-0.0237
1,4,7186.901451,1.26E-29,2.67E-02,0.043,0.298,1587.7402,0.51,-0.02386
1,1,7186.9096,2.01E-24,1.84E+00,0.0386,0.333,1590.6906,0.57,-0.0138
1,2,7186.9213,1.38E-27,4.87E-03,0.0757,0.391,500.5961,0.67,-0.011168
1,2,7186.9701,2.13E-29,6.05E-02,0.029,0.315,1989.3519,0.55,-0.012184
1,2,7186.9701,6.38E-29,6.04E-02,0.0294,0.315,1989.3521,0.55,-0.018
1,5,7186.972108,1.16E-29,1.07E+00,0.068,0.298,1102.1384,0.51,-0.01936
1,4,7186.979046,8.37E-28,1.63E-02,0.0915,0.371,573.9706,0.63,-0.01908
1,3,7186.9806,1.59E-27,8.49E-02,0.0768,0.425,1003.7814,0.57,-0.01342
1,1,7187.0434,1.03E-29,6.36E-01,0.0913,0.391,4049.5364,0.67,-0.0036
1,1,7187.0521,3.98E-29,4.09E-02,0.0603,0.298,3058.3978,0.51,-0.00748
1,1,7187.077415,1.16E-29,8.11E-02,0.0222,0.195,3567.2524,0.34,-0.02056
1,2,7187.1117,2.17E-26,2.03E-02,0.101,0.516,134.783,0.72,-0.0132
1,1,7187.1363,7.14E-29,1.75E+00,0.0893,0.391,3598.5161,0.67,-0.00732
1,4,7187.138962,7.38E-27,4.50E-02,0.095,0.456,108.9262,0.72,-0.0111
1,1,7187.2057,7.22E-25,9.38E+00,0.0803,0.412,2005.9166,0.69,-0.01148
1,4,7187.224067,9.00E-26,7.23E-01,0.0903,0.371,362.5072,0.63,-0.01108
1,2,7187.2385,4.27E-29,1.20E-01,0.0297,0.298,2233.6027,0.51,-0.019068
1,2,7187.2388,1.43E-29,1.20E-01,0.0271,0.298,2233.6026,0.51,-0.017212
1,1,7187.2651,2.29E-26,1.79E-04,0.0821,0.352,782.4098,0.61,-0.00766
1,1,7187.2663,6.16E-28,1.08E-03,0.085,0.434,1819.3351,0.71,-0.003992
1,4,7187.319658,4.60E-27,1.75E-01,0.0823,0.333,711.7953,0.57,-0.00956
1,2,7187.432,1.33E-27,1.15E+00,0.0943,0.434,1765.3978,0.71,-0.00418
1,4,7187.44732,1.05E-29,8.81E-02,0.0391,0.265,1942.3756,0.44,-0.0216
1,2,7187.4611,5.71E-29,5.10E-02,0.0364,0.25,2033.7654,0.41,-0.01594
1,4,7187.48305,1.19E-28,1.61E+00,0.0828,0.371,1889.9764,0.63,-0.00752
1,1,7187.4958,3.09E-27,4.69E-02,0.0374,0.25,2248.0632,0.41,-0.02226
1,1,7187.508774,2.44E-28,5.54E-04,0.0895,0.412,1821.5968,0.69,0.000355
1,2,7187.5675,2.34E-28,5.73E-04,0.0824,0.333,740.9986,0.57,-0.011944
1,1,7187.6218,4.99E-28,1.72E-02,0.0817,0.371,2282.5896,0.63,-0.011204
1,2,7187.6996,1.43E-29,1.44E-01,0.084,0.352,2453.0575,0.61,-0.01476
1,5,7187.720796,5.54E-28,1.64E+00,0.0952,0.412,219.9793,0.69,-0.01458
1,2,7187.74771,2.60E-27,2.88E-02,0.0622,0.37,1051.203,0.61,-0.01596
1,2,7187.7523,1.11E-26,2.24E-02,0.0684,0.4,645.3824,0.63,-0.009776
1,6,7187.785747,1.97E-29,3.33E+00,0.0587,0.352,813.4024,0.61,-0.01408
1,6,7187.795864,1.97E-29,3.33E+00,0.0587,0.352,813.397,0.61,-0.01342
1,2,7188.0201,1.07E-28,3.59E-03,0.0764,0.315,1075.9092,0.55,-0.010264
1,4,7188.069681,1.24E-29,1.04E-01,0.0433,0.265,1942.3725,0.44,-0.01454
1,1,7188.0894,1.39E-29,1.24E+00,0.054,0.298,3997.6648,0.51,0
1,3,7188.0939,3.76E-29,7.88E-04,0.0731,0.352,585.1623,0.61,-0.005336
1,1,7188.1388,3.59E-23,6.45E+00,0.0564,0.315,1255.9115,0.53,-0.012199
1,2,7188.1943,6.64E-28,1.11E+00,0.0929,0.391,1993.2768,0.67,-0.00372
1,4,7188.23914,2.50E-28,1.07E+00,0.0352,0.25,1804.8398,0.41,-0.02796
1,4,7188.292958,3.09E-28,2.01E+00,0.105,0.48,1438.2,0.73,-0.01324
1,1,7188.3092,3.02E-26,1.49E-03,0.0572,0.352,1216.1944,0.61,-0.00652
1,1,7188.3501,1.28E-23,3.11E-01,0.0413,0.27,1045.0578,0.63,-0.011439
1,1,7188.352304,4.25E-24,3.10E-01,0.0396,0.371,1045.0583,0.63,-0.00442
1,4,7188.355893,1.85E-29,7.69E-02,0.0985,0.456,1521.0423,0.72,-0.0132
1,3,7188.3569,4.25E-29,2.06E-04,0.0858,0.391,445.7935,0.67,-0.00642
1,1,7188.4414,3.65E-24,2.17E+01,0.101,0.43,1618.557,0.73,-0.00614
1,1,7188.5631,1.69E-28,7.44E-02,0.0262,0.208,3211.2113,0.35,-0.02236
1,6,7188.613578,3.80E-29,4.38E+00,0.0567,0.371,704.8948,0.63,-0.01444
1,6,7188.614416,3.80E-29,4.38E+00,0.0567,0.371,704.8936,0.63,-0.01448
1,4,7188.626425,3.28E-26,2.64E-01,0.0872,0.371,362.5072,0.63,-0.01108
1,3,7188.6432,1.11E-25,1.15E+01,0.0553,0.308,884.1141,0.63,-0.01444
1,4,7188.671104,1.28E-27,1.38E-01,0.071,0.315,951.6356,0.55,-0.01648
1,3,7188.7019,3.34E-25,1.15E+01,0.055,0.304,884.0779,0.63,-0.005239
1,3,7188.724,1.20E-29,5.06E-04,0.0762,0.333,1003.7814,0.57,-0.00208
1,1,7188.733,2.27E-29,1.79E-03,0.0335,0.221,2631.2823,0.37,-0.005268
1,5,7188.736486,1.91E-29,1.42E-01,0.0836,0.352,486.8039,0.61,-0.00928
1,2,7188.7416,4.80E-25,4.87E+00,0.0738,0.333,752.1874,0.63,-0.012909
1,2,7188.7516,4.06E-27,9.18E-02,0.0692,0.35,1198.1995,0.55,-0.00658
1,1,7188.7762,2.19E-27,5.12E-02,0.0871,0.391,2126.4076,0.67,-0.01032
1,1,7188.8233,7.77E-29,9.63E+00,0.0928,0.434,3890.8295,0.71,-0.0056
1,2,7188.8513,3.58E-28,9.17E-01,0.1015,0.504,1588.2755,0.74,-0.00424
1,2,7188.9109,2.79E-28,1.83E-02,0.0469,0.298,1440.288,0.51,-0.01984
1,2,7188.9157,1.72E-27,1.86E-03,0.0829,0.412,482.6435,0.69,-0.01308
1,1,7188.9846,1.58E-28,4.77E-04,0.0467,0.265,2124.9499,0.44,-0.019488
1,1,7188.9903,1.98E-27,1.23E-04,0.0699,0.315,1080.3853,0.55,0.004932
1,1,7189.0069,8.48E-24,6.83E-01,0.0802,0.445,1360.235,0.55,-0.01034
1,1,7189.1256,2.40E-24,1.60E-02,0.052,0.404,488.1342,0.69,-0.01352
1,1,7189.1409,2.86E-29,1.49E-04,0.0895,0.412,1817.4512,0.69,-0.003772
1,1,7189.187855,3.33E-24,1.33E+00,0.0398,0.352,1394.8141,0.61,-0.00854
1,1,7189.1998,9.99E-24,1.33E+00,0.0433,0.35,1394.8141,0.61,-0.01194
1,1,7189.2311,2.30E-25,1.33E+00,0.058,0.265,2275.3719,0.44,-0.00748
1,1,7189.2439,1.03E-28,1.93E-03,0.058,0.25,2533.7917,0.41,-0.002952
1,1,7189.34444,6.21E-22,1.69E+00,0.1001,0.49,142.2785,0.71,-0.003309
1,6,7189.366935,6.98E-29,6.06E+00,0.0501,0.391,611.9877,0.67,-0.01952
1,6,7189.367585,6.98E-29,6.06E+00,0.0501,0.391,611.9871,0.67,-0.0175
1,2,7189.3899,3.91E-29,5.22E-02,0.0387,0.265,2116.5647,0.44,-0.03352
